Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
My Foolish Heart, (2018),"$31,851","$31,851",,1 hr 23 min,,Drama
My Football Summer, (2006),"$88,300","$88,300",,1 hr 43 min,,Documentary
My Last Love, (2017),"$150,306","$150,306",,1 hr 47 min,,Drama
My Lai Four, (2010),"$13,376","$13,376",,1 hr 41 min,,War
Flicka, (2006),"$21,000,147","$893,444","$15,000,000",1 hr 35 min,PG,Adventure;Drama;Family
My Friend Ganesha, (2007),"$449,473","$449,473",,3 hr 10 min,,Animation;Fantasy
My Friend Pinto, (2011),,,,1 hr 40 min,,Comedy;Crime;Drama
My Friend the Polish Girl, (2018),"$3,492","$3,492",,1 hr 27 min,,Drama
Boyfriends and Girlfriends, (1987),"$823,243","$1,101",,1 hr 43 min,PG,Comedy;Drama;Romance
For Me and My Gal, (1942),,,,1 hr 44 min,,Musical;Romance;War
In My Father's Garden, (2016),"$1,941,580","$1,941,580",,1 hr 52 min,,Drama
My Geisha, (1962),,,,1 hr 59 min,,Comedy;Drama;Romance
My Generation, (2017),"$546,183","$546,183",,1 hr 25 min,,Documentary;History
My Giant, (1998),"$8,072,007",,,1 hr 43 min,PG,Comedy;Drama
My Girl, (1991),"$59,489,799",,"$17,000,000",1 hr 42 min,PG,Comedy;Drama;Family;Romance
My Girl 2, (1994),"$17,359,799",,,1 hr 39 min,PG,Comedy;Drama;Family;Romance
My Girl and I, (2005),"$460,117","$460,117",,1 hr 37 min,,Comedy;Drama;Romance
My Girlfriend Is an Agent, (2009),"$21,056,256","$21,056,256",,1 hr 52 min,,Action;Comedy;Romance
My Golden Days, (2015),"$269,144","$1,241,997",,2 hr 3 min,R,Drama;Romance
My Happy Marriage, (2023),"$19,506,407","$19,506,407",,1 hr 55 min,,Drama;Fantasy;History;Romance
Playing by Heart, (1998),"$3,970,078",,"$20,000,000",2 hr 1 min,R,Comedy;Drama;Romance
My Hero Academia: Heroes Rising, (2019),"$13,304,000","$16,667,229",,1 hr 44 min,PG-13,Action;Adventure;Animation;Sci-Fi
My Hero Academia: Two Heroes, (2018),"$5,754,556","$15,268,168",,1 hr 36 min,PG-13,Action;Adventure;Animation;Sci-Fi
My Hero Academia: World Heroes' Mission, (2021),"$12,271,658","$34,668,883",,1 hr 41 min,PG-13,Action;Adventure;Animation;Sci-Fi
My Heroes Have Always Been Cowboys, (1991),"$3,603,615",,,1 hr 46 min,,Drama;Western
The Castle, (1997),"$877,621","$1,143",,1 hr 25 min,R,Comedy;Drama
My Horrible Grandma, (2012),"$344,437","$344,437",,1 hr 44 min,,Comedy;Drama
My House in Umbria, (2003),"$1,324,900","$1,324,900",,1 hr 43 min,,Drama;Mystery;Romance;Thriller
Mon frère se marie, (2006),"$147,211","$147,211",,1 hr 35 min,,Comedy
My Kid Could Paint That, (2007),"$231,574","$26,742",,1 hr 22 min,PG-13,Documentary;Family;Mystery
My Kingdom, (2001),"$4,296",,,1 hr 57 min,,Crime;Drama
My Kontrabida Girl, (2012),"$305,718","$305,718",,1 hr 59 min,,Comedy;Romance
My Kung Fu Sweetheart, (2006),"$465,403","$465,403",,1 hr 30 min,,Action;Comedy;Fantasy;Romance
Read My Lips, (2001),"$1,471,911","$3,921,615",,1 hr 55 min,R,Crime;Drama;Romance;Thriller
My Last Five Girlfriends, (2009),"$257,317","$257,317",,1 hr 30 min,,Comedy
My Left Eye Sees Ghosts, (2002),"$2,637,268","$2,637,268",,1 hr 38 min,,Comedy;Fantasy;Romance
My Left Foot, (1989),"$14,743,391",,,1 hr 43 min,,Biography;Drama
My Life, (1993),"$27,804,899",,,1 hr 57 min,PG-13,Drama
My Life as a Dog, (1985),"$8,345,266","$4,018",,1 hr 41 min,,Comedy;Drama
My Life as a Zucchini, (2016),"$309,766","$5,563,391",,1 hr 6 min,PG-13,Animation;Comedy;Drama
My Life as McDull, (2001),"$1,827,125","$1,827,125",,1 hr 15 min,,Animation;Comedy;Drama;Family
My Life So Far, (1999),"$635,620",,,1 hr 38 min,PG-13,Biography;Comedy;Drama
Ma vie en rose, (1997),"$2,162,043",,,1 hr 28 min,R,Drama
My Life on Ice, (2002),"$77,618","$77,618",,1 hr 42 min,,Comedy;Drama;Sport
My Life with Stars and Stripes, (2003),"$1,197,373","$1,197,373",,1 hr 50 min,,Comedy
My Little Bride, (2004),"$297,756","$297,756",,1 hr 55 min,,Comedy;Drama;Romance
My Little Chickadee, (1940),,,,1 hr 23 min,,Comedy;Western
My Little Pony: The Movie, (2017),"$21,885,107","$38,445,726","$6,500,000",1 hr 39 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Music;Musical
My Little Eye, (2002),"$6,753,562","$6,753,562",,1 hr 35 min,R,Horror;Mystery;Thriller
My Little Girl, (1986),"$25,000",,,1 hr 58 min,,Drama
My Mother, (2015),"$303,002","$7,420,654",,1 hr 46 min,R,Drama
My Little Pony: A New Generation, (2021),"$1,382,366","$1,382,366",,1 hr 30 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Musical
My Little Princess, (2011),"$136,555","$136,555",,1 hr 45 min,,Drama
Maudie, (2016),"$6,170,998","$5,363,329",,1 hr 55 min,PG-13,Biography;Drama;Romance
I Love My Dad, (2022),"$101,508","$14,819",,1 hr 36 min,R,Comedy;Drama;Romance
"My Love, Don't Cross That River", (2014),"$86,446","$34,019,760",,1 hr 26 min,,Documentary;Drama;Romance
"My Love, My Bride", (2014),"$15,486,122","$15,486,122",,1 hr 51 min,,Comedy;Romance
"Farewell, My Lovely", (1975),,,,1 hr 35 min,,Crime;Mystery;Thriller
My Lucky Star, (2013),"$64,432","$22,194,747",,1 hr 54 min,,Action;Adventure;Comedy;Romance
Their Lucky Stars, (2019),"$4,148,577","$4,148,577",,1 hr 49 min,,Comedy
My Magic, (2008),"$64,039","$64,039",,1 hr 15 min,,Drama
My Man, (2014),"$40,764","$40,764",,2 hr 9 min,,Crime;Drama;Romance
Memories of My Father, (2020),"$5,512","$1,922,072",,2 hr 16 min,,Drama;History
My Mighty Princess, (2008),"$183,844","$183,844",,2 hr 2 min,,Action;Comedy;Romance
My Mom Is a Character 2, (2016),"$39,195,565","$39,195,565",,1 hr 28 min,,Comedy
My Mom is a Character 3, (2019),"$34,360,029","$34,360,029",,1 hr 51 min,,Comedy
My Mom Is a Character, (2013),"$21,909,567","$21,909,567",,1 hr 24 min,,Comedy
My Mom's New Boyfriend, (2008),"$7,963,718","$7,963,718",,1 hr 59 min,PG-13,Comedy;Crime;Romance
My Monster Mom, (2008),"$661,652","$661,652",,1 hr 38 min,,Comedy
Mother and a Guest, (1961),"$3,678,935","$3,678,935",,1 hr 43 min,,Drama;Romance
My Mother Is a Belly Dancer, (2006),"$28,135","$28,135",,1 hr 44 min,,Drama
This Is My Mother, (2023),"$1,113,611","$1,113,611",,1 hr 45 min,,Comedy;Drama
My Mother's Castle, (1990),"$1,477,071",,,1 hr 38 min,,Adventure;Biography;Comedy;Drama;Romance
The Guilt Trip, (2012),"$37,134,215","$4,729,511","$40,000,000",1 hr 35 min,PG-13,Comedy;Drama
My Mother's Smile, (2002),"$41,432","$2,037,984",,1 hr 45 min,,Drama
The Eyes of My Mother, (2016),"$27,099","$2,440",,1 hr 16 min,R,Drama;Horror;Thriller
My Name Is Anthony Gonsalves, (2008),"$239,977","$239,977",,2 hr 16 min,,Action;Comedy;Crime;Romance
My Name Is Khan, (2010),"$4,018,771","$38,326,589",,2 hr 45 min,PG-13,Drama;Romance
My Name Is Bruce, (2007),"$173,066",,,1 hr 24 min,R,Comedy;Fantasy;Horror
My Name Is Fame, (2006),"$344,938","$344,938",,1 hr 34 min,,Drama;Romance
Ivan's Childhood, (1962),"$22,168","$64,402",,1 hr 35 min,,Drama;War
My Name Is Joe, (1998),"$354,952",,,1 hr 45 min,R,Drama;Romance
My Name Is Juani, (2006),"$2,983,285","$2,983,285",,1 hr 31 min,,Comedy;Drama
My Name Is Tanino, (2002),"$1,101,229","$1,101,229",,1 hr 40 min,,Comedy;Romance
What Comes Around, (2022),"$5,935",,,1 hr 25 min,,Drama;Mystery;Thriller
My Neighbor Totoro, (1988),"$2,250,213","$28,066,360",,1 hr 26 min,,Animation;Comedy;Family;Fantasy
My Neighbor's Wife, (2011),"$631,793","$631,793",,2 hr 5 min,,Drama
My Neighbors the Yamadas, (1999),"$22,222","$22,222",,1 hr 44 min,PG,Animation;Comedy;Family
My New Partner, (2008),"$1,736,012","$1,736,012",,1 hr 50 min,,Action;Comedy
My Night at Maud's, (1969),"$11,088","$11,088",,1 hr 50 min,,Comedy;Drama;Romance
My Old Classmate, (2014),"$73,052,128","$73,052,128",,1 hr 38 min,,Comedy;Romance
My Old Ass, (2024),"$5,372,282","$336,121",,1 hr 29 min,R,Comedy;Drama;Romance
My Old Lady, (2014),"$4,013,786","$6,592,881",,1 hr 47 min,PG-13,Comedy;Drama;Romance
My One and Only, (2009),"$2,479,538","$688,143",,1 hr 48 min,PG-13,Adventure;Biography;Comedy;Drama;Romance
My Only Ü, (2008),"$1,585,999","$1,585,999",,1 hr 47 min,,Comedy;Drama;Romance
My Own Love Song, (2010),"$300,849","$300,849",,1 hr 42 min,PG-13,Adventure;Comedy;Drama
My Own Private Idaho, (1991),"$6,401,336",,,1 hr 44 min,R,Drama
My Own Swordsman, (2011),"$30,082,188","$30,082,188",,1 hr 32 min,,Action;Comedy
Just One of the Guys, (1985),"$11,528,900",,,1 hr 40 min,,Comedy;Romance
"My People, My Country", (2019),"$2,356,683","$447,708,310",,2 hr 34 min,,Drama;History
"My People, My Homeland", (2020),"$422,390,820","$422,390,820",,2 hr 33 min,,Drama
You're My Pet, (2011),"$7,039,663","$7,039,663",,1 hr 50 min,,Comedy;Romance
My Piece of the Pie, (2011),"$6,850","$9,116,337",,1 hr 49 min,,Comedy;Drama
My Reincarnation, (2011),"$92,822","$3,293",,1 hr 30 min,,Adventure;Biography;Documentary;Family
My Right to Ravage Myself, (2003),"$8,760","$8,760",,1 hr 33 min,,Drama
My New Gun, (1992),"$169,600",,,1 hr 39 min,R,Comedy
My Sassy Girl, (2008),"$1,479,544","$1,479,544",,1 hr 32 min,PG-13,Comedy;Drama;Romance
My Scary Girl, (2006),"$13,510,686","$13,510,686",,1 hr 50 min,,Comedy;Crime;Drama;Romance
My Science Project, (1985),"$4,122,748",,,1 hr 34 min,,Action;Adventure;Comedy;Sci-Fi
My Scientology Movie, (2015),"$22,936","$2,107,930",,1 hr 39 min,,Documentary
My Salinger Year, (2020),"$54,730","$902,862",,1 hr 41 min,R,Drama
After My Death, (2017),"$151,024","$151,024",,1 hr 53 min,,Drama
The Other Side of the Mountain: Part II, (1978),"$11,565,678",,,1 hr 40 min,,Biography;Drama;Romance
Me and My Sister, (2004),"$10,467,048","$10,467,048",,1 hr 33 min,,Comedy;Drama
Sister My Sister, (1994),"$217,881",,,1 hr 29 min,R,Drama;Thriller
"My Friends, My Love", (2008),"$6,627,782","$6,627,782",,1 hr 39 min,,Comedy;Romance
Oy Vey! My Son Is Gay!!, (2009),"$89,507",,,1 hr 31 min,PG-13,Comedy
You Will Be My Son, (2011),"$285,151","$6,026,510",,1 hr 42 min,R,Drama;Thriller
My Son the Fanatic, (1997),"$417,683",,,1 hr 27 min,R,Comedy;Drama;Romance
"My Son, My Son, What Have Ye Done", (2009),"$76,739","$76,739",,1 hr 31 min,R,Drama;Thriller
National Theatre Live: All My Sons, (2019),"$1,455,301","$1,455,301",,2 hr 45 min,,Drama
My Stars, (2008),"$2,484,839","$2,484,839",,1 hr 28 min,,Comedy
My Stepmother Is an Alien, (1988),"$13,854,000",,,1 hr 45 min,,Comedy;Sci-Fi
My Suicide, (2009),"$17,282",,,1 hr 47 min,,Comedy;Drama
My Summer of Love, (2004),"$1,000,915","$1,766,061",,1 hr 26 min,R,Drama;Romance
My Summer Story, (1994),"$70,936",,,1 hr 25 min,PG,Comedy;Family
Shallow Hal, (2001),"$70,839,203","$70,230,657","$40,000,000",1 hr 54 min,PG-13,Comedy;Drama;Fantasy;Romance
My Teacher, (2017),"$4,333,105","$4,333,105",,1 hr 53 min,,Drama;Romance
"My Teacher, Mr. Kim", (2003),"$17,778","$17,778",,1 hr 57 min,,Comedy;Drama
My Tender Matador, (2020),"$32,568","$32,568",,1 hr 33 min,,Drama;History;Romance
My Tutor, (1983),"$22,587,834",,,1 hr 37 min,,Comedy
My Tutor Friend, (2003),"$17,896,209","$17,896,209",,1 hr 50 min,,Action;Comedy;Romance
My Tutor Friend 2, (2007),"$3,479,481","$3,479,481",,2 hr 5 min,,Comedy;Romance
My Valentine Girls, (2011),"$1,013,920","$1,013,920",,2 hr 27 min,,Action;Comedy;Drama;Romance
My Voyage to Italy, (1999),"$11,683",,,4 hr 6 min,PG-13,Documentary
My Way, (2011),"$70,177","$16,583,311",,2 hr 17 min,R,Action;Drama;War
My Wife and I, (2017),"$14,087","$14,087",,1 hr 40 min,,Comedy;Family;Fantasy
My Wife Got Married, (2008),"$8,789,900","$8,789,900",,1 hr 59 min,,Comedy;Romance
My Wife Is a Gambling Maestro, (2008),"$715,844","$715,844",,1 hr 38 min,,Comedy
My Wife Is a Gangster, (2001),"$1,211,843","$1,211,843",,1 hr 47 min,,Action;Comedy;Crime;Drama;Romance
My Wife Is a Gangster 3, (2006),"$9,390,670","$9,390,670",,1 hr 55 min,,Action;Comedy;Drama
My Wife Is an Actress, (2001),"$1,121,233","$4,048,205",,1 hr 35 min,R,Comedy;Drama;Romance
My Wife Is 18, (2002),"$2,323,349","$2,323,349",,1 hr 44 min,,Comedy;Romance
7 Days to Leave My Wife, (2007),"$603,500","$603,500",,1 hr 50 min,,Comedy;Romance
My Wifes X, (2024),"$1,618,141","$1,618,141",,1 hr 55 min,,Comedy
My Wife's First Lover, (2006),"$381,508","$381,508",,1 hr 33 min,,Comedy;Drama
My Wife Maurice, (2002),"$3,803","$3,773,092",,1 hr 42 min,,Comedy
My Winnipeg, (2007),"$159,363","$157,380",,1 hr 20 min,,Comedy;Documentary;Drama;Fantasy;History
My Worst Nightmare, (2011),"$21,952","$8,204,592",,1 hr 43 min,,Comedy;Drama;Romance
My Year Without Sex, (2009),"$3,119","$802,164",,1 hr 36 min,,Comedy;Drama
Either Me or My Auntie, (2005),"$1,670,451","$1,670,451",,1 hr 30 min,,Comedy
McLaren, (2017),"$642,089","$642,089",,1 hr 32 min,,Biography;Documentary;Drama;Sport
Warriors of the Steppe: Myn Bala, (2012),"$2,172","$2,172",,2 hr 12 min,,Action;Adventure;Drama;History;War
All My Puny Sorrows, (2021),,,,1 hr 43 min,R,Drama
City of Tiny Lights, (2016),"$54,903","$54,903",,1 hr 50 min,,Crime;Drama;Mystery;Thriller
Night of the Demons, (1988),"$3,109,904",,,1 hr 30 min,,Comedy;Fantasy;Horror
Youth, (2015),"$2,703,296","$20,766,244",,2 hr 4 min,R,Comedy;Drama;Music;Romance
Hysteria, (2011),"$1,804,139","$7,780,117",,1 hr 40 min,R,Biography;Comedy;Romance
All Dogs Go to Heaven, (1989),"$27,100,027",,,1 hr 24 min,,Adventure;Animation;Comedy;Drama;Family;Fantasy;Musical
Mysteries of Lisbon, (2011),"$110,507","$189,625",,53 min,,Drama;Mystery;Romance
Mysterious Island, (2011),"$13,969,010","$13,969,010",,1 hr 35 min,,Horror
The Talented Mr. Ripley, (1999),"$81,298,265","$56,730,711","$40,000,000",2 hr 19 min,R,Crime;Drama;Thriller
Mysterious Skin, (2004),"$713,240","$819,692",,1 hr 45 min,Unrated,Drama
Mystery Date, (1991),"$6,166,819",,,1 hr 37 min,,Comedy;Crime;Romance;Thriller
Once Upon a Time in Mexico, (2003),"$56,359,780","$42,409,610","$29,000,000",1 hr 42 min,R,Action;Crime;Thriller
Lightning Man and the Mystery Island, (2018),"$453,672","$453,672",,,,
Mystery Men, (1999),"$29,762,011","$3,699,000","$68,000,000",2 hr 1 min,PG-13,Action;Comedy;Fantasy;Sci-Fi
Thomas & Friends: Blue Mountain Mystery, (2012),"$292,441","$292,441",,1 hr 2 min,,Adventure;Animation;Family;Mystery
Austin Powers: International Man of Mystery, (1997),"$53,911,748","$13,800,000","$16,500,000",1 hr 34 min,PG-13,Adventure;Comedy
Society of the Snow, (2023),"$1,281","$1,281",,2 hr 24 min,R,Adventure;Biography;Drama;History;Thriller
The Jewel of the Nile, (1985),"$75,973,200","$20,800,000",,1 hr 46 min,,Action;Adventure;Comedy;Romance
Bend of the River, (1952),"$5,194","$5,194",,1 hr 31 min,,Action;Adventure;Drama;Romance;Western
Night at the Museum: Secret of the Tomb, (2014),"$113,746,621","$249,458,014","$127,000,000",1 hr 38 min,PG,Adventure;Comedy;Family;Fantasy
Mystery Science Theater 3000: The Movie, (1996),"$1,007,306",,,1 hr 13 min,PG-13,Comedy;Drama;Fantasy;Horror;Mystery;Sci-Fi;Thriller
A Nightmare on Elm Street 4: The Dream Master, (1988),"$49,369,899",,,1 hr 33 min,,Horror
Mystery Team, (2009),"$89,442",,,1 hr 37 min,R,Comedy;Crime;Mystery
Mystery Train, (1989),"$1,541,218","$33,749",,1 hr 50 min,,Comedy;Crime;Drama
"Mystery, Alaska", (1999),"$8,891,623",,"$28,000,000",1 hr 59 min,R,Comedy;Drama;Sport
Mystic Pizza, (1988),"$12,793,213",,,1 hr 44 min,,Comedy;Drama;Romance
"Have Fun, Vasya! Date in Bali", (2021),"$199,291","$199,291",,1 hr 49 min,,Comedy
The Lady from Shanghai, (1947),"$1,396",,,1 hr 27 min,,Crime;Drama;Film-Noir;Mystery;Thriller
G.E.M.: G-Force, (2017),"$476,613","$476,613",,1 hr 30 min,,
Courage Mountain, (1989),"$1,393,610",,,1 hr 34 min,,Adventure;Drama;Family;War
Taps, (1981),"$35,856,053",,,2 hr 6 min,,Drama
Darker Than Night, (2014),"$870,063","$5,290,051",,1 hr 50 min,R,Horror
The Girl with the Dragon Tattoo, (2009),"$10,095,170","$94,319,030","$13,000,000",2 hr 32 min,R,Crime;Drama;Mystery;Thriller
Patton, (1970),"$61,749,765",,"$12,000,000",2 hr 52 min,PG,Biography;Drama;War
Girls on Top, (2001),"$10,038,662","$10,038,662",,1 hr 30 min,,Comedy
Under My Skin, (1950),,,,1 hr 26 min,,Drama;Sport;Thriller
New Jack City, (1991),"$47,624,353",,"$8,000,000",1 hr 37 min,R,Action;Crime;Drama;Thriller
Ménage, (1986),"$925,952",,,1 hr 24 min,,Comedy;Crime;Drama;Romance
Raw Deal, (1986),"$16,209,459",,,1 hr 46 min,R,Action;Crime;Thriller
Nowhere in Africa, (2001),"$6,180,200","$18,141,980",,2 hr 21 min,R,Biography;Drama;History
Heart to Heart, (2022),"$1,354,014","$1,354,014",,1 hr 35 min,,Comedy
Vegas Vacation, (1997),"$36,400,360",,,1 hr 33 min,PG,Comedy
The Moving True Story of a Woman Ahead of Her Time, (2001),"$1,338,860","$1,338,860",,1 hr 50 min,,Biography;Drama;History
N'avoue jamais, (2024),"$6,543,520","$6,543,520",,1 hr 34 min,,Comedy
N-Secure, (2010),"$2,595,644",,"$1,600,000",1 hr 45 min,R,Crime;Drama;Thriller
Doubt, (2008),"$33,446,470","$18,253,514","$20,000,000",1 hr 44 min,PG-13,Drama;Mystery
Naked, (1993),"$1,769,305","$27,890",,2 hr 11 min,,Comedy;Drama
Anger Management, (2003),"$135,645,823","$60,100,000","$75,000,000",1 hr 46 min,PG-13,Comedy
Woman at War, (2018),"$847,495","$3,615,638",,1 hr 41 min,Not Rated,Adventure;Comedy;Drama;Thriller
Night on Earth, (1991),"$2,015,810","$97,577",,2 hr 9 min,R,Comedy;Drama
Na Tum Jaano Na Hum, (2002),"$251,877","$251,877",,2 hr 38 min,,Comedy;Drama;Musical;Romance
Naa Peru Surya Naa Illu India, (2018),"$292,395","$292,395",,2 hr 43 min,,Action;Drama
Naach, (2004),"$1,049,989","$1,049,989",,2 hr 30 min,,Drama;Musical;Romance
Antim Sanskar: The Last Ritual, (2023),"$2,993","$2,993",,2 hr 5 min,,Crime;Drama;Mystery
Naadodigal, (2009),"$38,695","$38,695",,2 hr 41 min,,Action;Drama
Nanga Parbat, (2010),"$2,593,419","$2,593,419",,1 hr 44 min,,Biography;Drama
Nam Naadu, (2007),"$35,248","$35,248",,2 hr 40 min,,Action;Crime;Drama;Mystery;Thriller
Kaalai, (2008),"$127,566","$127,566",,2 hr 8 min,,Action
Naane Varuvean, (2022),"$1,828,286","$1,828,286",,2 hr 2 min,,Thriller
Aalwar, (2007),"$34,035","$34,035",,2 hr 32 min,,Action
Nanak Naam Jahaz Hai, (2024),"$1,489","$1,489",,2 hr 20 min,,Drama;Family
Main Viyah Nahi Karona Tere Naal, (2022),"$69,874","$69,874",,1 hr 58 min,,Comedy;Drama;Romance
Naan Sirithaal, (2020),"$5,575","$5,575",,2 hr 19 min,,Comedy;Drama
Naan Avanillai, (2007),"$41,836","$41,836",,2 hr 29 min,,Comedy;Crime;Drama;Thriller
Naan Kadavul, (2009),"$413,051","$413,051",,2 hr 45 min,,Action;Drama
Naan Mahaan Alla, (2010),"$302,309","$302,309",,2 hr 12 min,,Action;Crime;Drama;Thriller
Naan Sigappu Manithan, (2014),"$12,686,966","$12,686,966",,2 hr 29 min,,Action;Crime;Drama
Inga Naan Thaan Kingu, (2024),"$18,417","$18,417",,2 hr 12 min,,Comedy
Zai Jian Wo Men De Shi Nian, (2015),"$480,000","$480,000",,,,
Adanga Maru, (2018),"$31,533","$31,533",,2 hr 25 min,,Action;Crime;Drama;Thriller
Naadi Dosh, (2022),"$903,156","$903,156",,2 hr 11 min,,Drama;Family;Romance
Neeya Naana, (2006),$934,$934,,1 hr 30 min,,Talk-Show
Nitham Oru Vaanam, (2022),"$3,093","$3,093",,2 hr 26 min,,Drama
Faraaz, (2022),"$1,896","$1,896",,1 hr 52 min,,Action;Thriller
Raayan, (2024),"$453,000","$1,060,558",,2 hr 25 min,,Action;Drama
Jaya Janaki Nayaka, (2017),"$13,125","$13,125",,2 hr 29 min,,Action;Romance
The Butterfly Effect, (2004),"$57,938,693","$38,883,728","$13,000,000",1 hr 53 min,R,Drama;Sci-Fi;Thriller
The Jazz Singer, (1980),"$27,118,000",,,1 hr 55 min,,Drama;Music;Romance
Killer Elite, (2011),"$25,124,966","$31,959,556","$70,000,000",1 hr 56 min,R,Action;Thriller
Hell or High Water, (2016),"$27,007,844","$10,991,831","$12,000,000",1 hr 42 min,R,Crime;Drama;Thriller;Western
Nothing But Trouble, (1991),"$8,479,793",,"$40,000,000",1 hr 34 min,,Comedy
Bataan, (1943),,,,1 hr 54 min,,Drama;History;War
Aadhi, (2018),"$540,930","$540,930",,2 hr 38 min,,Action;Thriller
Birthday Girl, (2001),"$5,142,576","$11,028,522",,1 hr 33 min,R,Comedy;Crime;Thriller
The Low Life, (1995),"$45,436",,,1 hr 36 min,R,Drama
Martian Child, (2007),"$7,500,310","$1,910,732",,1 hr 46 min,PG,Comedy;Drama;Family
Hadigari Cumhur, (2009),"$91,498","$91,498",,1 hr 35 min,,Comedy;Drama
Nadikar, (2024),"$110,621","$110,621",,2 hr 22 min,,Comedy
Nadine, (1987),"$5,669,831",,,1 hr 23 min,PG,Comedy;Mystery;Romance
Over the Hedge, (2006),"$155,019,340","$184,776,550",,1 hr 23 min,PG,Adventure;Animation;Comedy;Family
Nadja, (1994),"$443,169",,,1 hr 33 min,R,Drama;Horror
Nadide Hayat, (2015),"$3,198,186","$3,198,186",,1 hr 58 min,,Comedy
Fear and Loathing in Las Vegas, (1998),"$10,680,275",,"$18,500,000",1 hr 58 min,R,Adventure;Comedy;Drama
Nunca pasa nada, (1963),"$6,221","$6,221",,1 hr 35 min,,Drama
Naga Bonar Jadi 2, (2007),"$1,053","$1,053",,1 hr 58 min,,Comedy
Guntur Kaaram, (2024),"$608,300","$608,300",,2 hr 39 min,,Action;Drama
Eiga Yôkai Gakuen Y: Neko wa Hero ni Nareru ka, (2019),"$6,154,894","$6,154,894",,1 hr 40 min,,Action;Adventure;Animation;Comedy;Family;Fantasy
Maruthi Nagar Subramanyam, (2024),"$10,005","$10,005",,2 hr 27 min,,Comedy
I Saw the Devil, (2010),"$129,210","$12,837,147",,2 hr 24 min,,Action;Thriller
Naina, (2005),$304,$304,,1 hr 44 min,,Drama;Horror;Mystery;Thriller
Fe Mahatet masr, (2006),"$209,007","$209,007",,1 hr 42 min,,Comedy
Love Is Like That, (2007),"$190,387","$190,387",,1 hr 30 min,,Comedy;Drama;Romance
Accidental Love, (2015),"$24,487","$24,487",,1 hr 40 min,PG-13,Comedy;Romance
Nails, (2017),"$41,249","$41,249",,1 hr 25 min,,Horror;Mystery
Bhaiyya Ji, (2024),"$40,608","$40,608",,2 hr 30 min,,Action;Drama
Idhu Namma Aalu, (2016),"$19,873","$19,873",,2 hr 17 min,,Comedy;Romance
Among Wolves, (2010),"$6,834,680","$6,834,680",,1 hr 53 min,,Biography;Drama
Naked Boys Singing!, (2007),"$25,526",,,1 hr 35 min,,Comedy;Musical
Naked Fame, (2004),"$29,220",,,1 hr 25 min,,Biography;Documentary;History;Music;Romance
The Naked Gun 2½: The Smell of Fear, (1991),"$86,930,411",,"$23,000,000",1 hr 25 min,,Comedy;Crime
The Girl in the Park, (2007),"$108,747","$108,747",,1 hr 50 min,R,Drama
Naked Gun 33 1/3: The Final Insult, (1994),"$51,132,598",,"$30,000,000",1 hr 23 min,PG-13,Comedy;Crime
Naked in New York, (1993),"$1,038,959",,,1 hr 35 min,R,Comedy;Romance
Naked Lunch, (1991),"$2,641,357",,,1 hr 55 min,R,Drama;Mystery
