Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
The Mark of Zorro, (1940),"$10,248","$10,248",,1 hr 34 min,,Action;Adventure;Family;Romance;Western
Mark of an Angel, (2008),"$5,863,722","$5,863,722",,1 hr 35 min,,Drama
The Mark of Cain, (2007),"$9,877","$9,877",,1 hr 27 min,R,Drama;War
The Hawk, (1993),"$8,906",,,1 hr 28 min,R,Drama;Thriller
The Whistler, (2009),"$4,149,016","$4,149,016",,1 hr 28 min,,Comedy;Crime
Trading Mom, (1994),"$319,123",,,1 hr 25 min,PG,Comedy;Family;Fantasy
Paranormal Activity: The Marked Ones, (2014),"$32,462,372","$58,432,590","$5,000,000",1 hr 24 min,R,Horror;Mystery
The Market: A Tale of Trade, (2008),"$100,076","$100,076",,1 hr 33 min,,Drama
The Marksman, (2021),"$15,566,093","$7,510,618",,1 hr 48 min,PG-13,Action;Drama;Thriller
The Marquise of O, (1976),"$6,048","$1,128",,1 hr 42 min,,Drama;History
The Marriage, (2011),"$2,330","$2,330",,1 hr 11 min,,Documentary
The Circle, (2017),"$20,497,844","$20,158,555","$18,000,000",1 hr 50 min,PG-13,Drama;Mystery;Sci-Fi;Thriller
Temptation: Confessions of a Marriage Counselor, (2013),"$51,975,354","$1,167,790",,1 hr 51 min,PG-13,Drama
The Marriage Escape, (2020),"$7,760,946","$7,760,946",,1 hr 43 min,,Comedy;Drama
Portrait of the Fighter as a Young Man, (2010),"$13,314","$13,314",,2 hr 43 min,,Action;Drama;History
The Marriage of Maria Braun, (1979),"$8,144","$3,711",,2 hr,,Drama
The Blessed, (2017),"$12,286","$12,286",,1 hr 42 min,,Drama
The Ring, (2002),"$129,128,133","$120,220,800","$48,000,000",1 hr 55 min,PG-13,Horror;Mystery
Eiga: Kurosagi, (2008),"$16,329,612","$16,329,612",,2 hr 7 min,,Crime;Drama;Thriller
Student of the Year 2, (2019),"$778,566","$857,341",,2 hr 26 min,Not Rated,Action;Comedy;Drama;Romance;Sport
The Marrying Man, (1991),"$12,454,768",,"$26,000,000",1 hr 55 min,R,Comedy;Music;Romance
The Martian, (2015),"$228,433,663","$402,187,155","$108,000,000",2 hr 24 min,PG-13,Adventure;Drama;Sci-Fi
The Marsh, (2006),$336,"$2,429,237",,1 hr 32 min,R,Horror;Mystery
The Wolf of Snow Hollow, (2020),"$185,026","$81,937",,1 hr 25 min,R,Comedy;Horror;Mystery;Thriller
The Martins, (2001),"$1,256,192","$1,256,192",,1 hr 27 min,,Comedy
Pirates of the Caribbean: The Curse of the Black Pearl, (2003),"$305,413,918","$348,850,097","$140,000,000",2 hr 23 min,PG-13,Action;Adventure;Fantasy
The Marvels, (2023),"$84,500,223","$121,636,602",,1 hr 45 min,PG-13,Action;Adventure;Fantasy
Madea's Family Reunion, (2006),"$63,318,000","$50,939","$6,000,000",1 hr 47 min,PG-13,Comedy;Drama;Romance
The Mask, (1994),"$119,938,730","$231,644,677","$23,000,000",1 hr 41 min,PG-13,Comedy;Crime;Fantasy
The Mask of Zorro, (1998),"$94,095,523","$156,193,000","$95,000,000",2 hr 16 min,PG-13,Action;Adventure;Comedy;Romance;Thriller;Western
The Fiendish Plot of Dr. Fu Manchu, (1980),"$10,697,276",,,1 hr 40 min,,Comedy;Crime;Fantasy
The Masked Gang: Iraq, (2007),"$7,717,183","$7,717,183",,1 hr 44 min,,Adventure;Comedy
The Masked Gang: Cyprus, (2008),"$7,006,849","$7,006,849",,1 hr 27 min,,Adventure;Comedy
The Masked Saint, (2016),"$182,695",,,1 hr 45 min,PG-13,Action;Biography;Crime;Drama;Fantasy
Dennis the Menace, (1993),"$51,270,765","$66,000,000",,1 hr 34 min,PG,Comedy;Family
Shin Kamen Rider, (2023),"$15,835,414","$15,835,414",,2 hr 1 min,,Action;Adventure;Drama;Fantasy;Sci-Fi
The Death of Stalin, (2017),"$8,047,856","$16,598,199",,1 hr 47 min,R,Comedy;Drama;History
The Masque of the Red Death, (1964),$466,$466,,1 hr 29 min,,Drama;Horror
Texas Chainsaw Massacre: The Next Generation, (1994),"$185,898",,,1 hr 27 min,R,Comedy;Horror;Thriller
The Masseur, (2005),"$10,800","$10,800",,1 hr 16 min,,Drama
The Master and Margarita, (2023),"$27,989,335","$27,989,335",,2 hr 37 min,,Drama;Fantasy;Romance
Megamind, (2010),"$148,415,853","$173,469,912","$130,000,000",1 hr 35 min,PG,Action;Adventure;Animation;Comedy;Crime;Family;Fantasy;Sci-Fi
The Master of Disguise, (2002),"$40,388,794","$3,022,207","$16,000,000",1 hr 20 min,PG,Adventure;Comedy;Family;Fantasy
The Match Factory Girl, (1990),$701,,,1 hr 9 min,,Comedy;Crime;Drama
The MatchMaker, (1997),"$3,392,080",,,1 hr 37 min,R,Comedy;Romance
American Traitor: The Trial of Axis Sally, (2021),"$14,000","$1,997,012",,1 hr 49 min,R,Drama;History;War
L'idole, (2002),"$13,244","$13,244",,1 hr 50 min,,Drama;Romance
The Call, (2013),"$51,872,378","$16,700,253","$13,000,000",1 hr 36 min,R,Drama;Thriller
The Game, (1997),"$48,323,648","$61,100,000",,2 hr 9 min,R,Drama;Mystery;Thriller
The Miracle Season, (2018),"$10,230,620",,,1 hr 41 min,PG,Drama;Sport
The Matriarch, (2007),"$667,849","$667,849",,1 hr 30 min,,Comedy;Drama
The Bed, (2018),"$1,203","$1,203",,1 hr 34 min,,Drama
The Matrix, (1999),"$172,076,928","$295,359,711","$63,000,000",2 hr 16 min,R,Action;Sci-Fi
The Matrix Resurrections, (2021),"$37,686,805","$119,700,000",,2 hr 28 min,R,Action;Sci-Fi
The Mauritanian, (2021),"$836,536","$6,690,494",,2 hr 9 min,R,Biography;Crime;Drama;History;Thriller;War
The Wolf of Wall Street, (2013),"$116,900,694","$289,977,539","$100,000,000",3 hr,R,Biography;Comedy;Crime;Drama
The Mayor of Rione Sanità, (2019),"$465,257","$465,257",,1 hr 55 min,,Crime;Drama
The Hell of '63, (2009),"$2,689,252","$2,689,252",,1 hr 48 min,,Adventure;Comedy;Drama;History;Sport
The Bay of Silence, (2020),"$1,941","$36,865",,1 hr 33 min,,Adventure;Drama;Mystery;Thriller
The Maze Runner, (2014),"$102,427,862","$245,891,999","$34,000,000",1 hr 53 min,PG-13,Mystery;Sci-Fi;Thriller
The Mean Season, (1985),"$4,349,446",,,1 hr 43 min,,Crime;Thriller
The Break-Up, (2006),"$118,703,275","$86,964,935","$52,000,000",1 hr 46 min,PG-13,Comedy;Drama;Romance
Monty Python's the Meaning of Life, (1983),"$14,929,552","$20,145",,1 hr 47 min,,Comedy;Musical
The Midnight Meat Train, (2008),"$83,361","$3,450,952",,1 hr 38 min,R,Horror;Mystery;Thriller
Gone in the Night, (2022),"$266,466",,,1 hr 30 min,R,Mystery;Thriller
The Giant Mechanical Man, (2012),"$7,396",,,1 hr 35 min,PG-13,Comedy;Drama;Romance
The Mechanic, (2011),"$29,121,498","$47,008,595","$40,000,000",1 hr 33 min,R,Action;Thriller
The Medallion, (2003),"$22,219,192","$12,049,509",,1 hr 28 min,PG-13,Action;Comedy;Fantasy
The Meddler, (2015),"$4,267,218","$1,157,930",,1 hr 43 min,PG-13,Comedy;Drama;Romance
The Stranger, (2022),"$149,441","$149,441",,1 hr 57 min,,Crime;Drama;Thriller
Measure of a Man, (2018),,,,1 hr 40 min,PG-13,Comedy;Drama
Der kleine Medicus - Geheimnisvolle Mission im Körper, (2014),"$1,314,704","$1,314,704",,1 hr 18 min,,Animation;Family
Medicine Man, (1992),"$45,500,797",,"$40,000,000",1 hr 46 min,,Adventure;Drama;Romance
The Medium, (2021),"$8,826,689","$8,826,689",,2 hr 10 min,,Drama;Horror;Mystery
The Touch, (1971),"$6,446","$6,446",,1 hr 55 min,,Drama
The Meerkats, (2008),"$4,075,614","$4,075,614",,1 hr 23 min,G,Documentary
The Meg, (2018),"$145,522,784","$383,815,731","$130,000,000",1 hr 53 min,PG-13,Action;Horror;Sci-Fi;Thriller
The Melody, (2012),"$223,723","$223,723",,,,Romance
The Melon Route, (2006),"$13,327","$13,327",,1 hr 29 min,,Drama
Angels of Sex, (2012),"$54,405","$54,405",,1 hr 45 min,,Drama;Romance
The Memory of a Killer, (2003),"$333,707","$378,680",,2 hr 3 min,R,Action;Crime;Drama;Thriller
The Thief, (1997),"$1,126,506",$96,,1 hr 36 min,R,Crime;Drama
The Hanged Man, (2008),"$489,066","$489,066",,1 hr 54 min,,Drama
The Life Before Her Eyes, (2007),"$303,439","$6,945,051","$13,000,000",1 hr 30 min,R,Drama;Fantasy;Mystery;Thriller
Ozi: Voice of the Forest, (2023),"$2,908,187","$2,908,187",,1 hr 27 min,,Adventure;Animation;Comedy;Family
The Men's Club, (1986),"$2,556,361",,,1 hr 41 min,,Drama
Don't Be a Menace to South Central While Drinking Your Juice in the Hood, (1996),"$20,109,115","$840,486",,1 hr 29 min,R,Comedy;Crime
The Menu, (2022),"$38,501,125","$41,127,075",,1 hr 47 min,R,Comedy;Horror;Thriller
The Merchant of Four Seasons, (1972),"$8,144",,,1 hr 28 min,,Drama
The Merchant of Venice, (2004),"$3,765,585","$17,794,597","$30,000,000",2 hr 11 min,R,Drama;Romance
The Mercy, (2018),"$29,538","$4,506,810",,1 hr 52 min,,Adventure;Biography;Drama;Mystery
The Mermaid, (2016),"$3,232,685","$550,577,543",,1 hr 34 min,R,Comedy;Drama;Fantasy;Romance
The Merry Gentleman, (2008),"$347,977",,,1 hr 50 min,R,Crime;Drama;Thriller
The Merry Widow, (2007),"$22,872,698","$22,872,698",,1 hr 33 min,,Comedy;Drama;Romance
Celestial Wives of the Meadow Mari, (2012),"$15,712","$15,712",,1 hr 46 min,,Drama
The Message, (2009),"$743,981","$743,981",,1 hr 58 min,,Crime;Drama;Thriller;War
The Messenger, (2009),"$1,109,660","$485,757","$6,500,000",1 hr 53 min,R,Drama;Romance;War
The Young Messiah, (2016),"$6,490,401","$839,937",,1 hr 51 min,PG-13,Drama;Fantasy
The Meteor Man, (1993),"$8,016,708",,,1 hr 40 min,PG,Action;Comedy;Fantasy;Sci-Fi
The Method, (2005),"$7,017","$3,463,634",,1 hr 55 min,,Drama;Thriller
The Mexican, (2001),"$66,845,033","$81,000,000","$57,000,000",2 hr 3 min,R,Adventure;Comedy;Drama;Romance
Tales of Terror: Haunted Apartment, (2005),"$154,707","$154,707",,1 hr 33 min,,Horror
The Midas Touch, (2013),"$5,007,766","$5,007,766",,1 hr 39 min,,Comedy
The Watch, (2012),"$35,353,000","$32,914,862","$68,000,000",1 hr 42 min,R,Comedy;Sci-Fi
The Middle of the World, (2003),"$13,278","$13,278",,1 hr 25 min,,Drama;Romance
The Midnight Sky, (2020),"$70,018","$70,018",,1 hr 58 min,PG-13,Adventure;Drama;Sci-Fi;Thriller
The Breakfast Club, (1985),"$45,875,171","$5,650,000",,1 hr 37 min,,Comedy;Drama
Midnight Express, (1978),"$35,000,000",,"$2,300,000",2 hr 1 min,,Biography;Crime;Drama;Thriller
Ever After: A Cinderella Story, (1998),"$65,705,771","$32,299,895","$26,000,000",2 hr 1 min,PG-13,Drama;Romance
The Midnight Man, (2016),"$2,930,680","$2,930,680",,1 hr 35 min,,Fantasy;Horror;Mystery
Taxi, (2004),"$36,879,320","$34,375,683","$25,000,000",1 hr 37 min,PG-13,Action;Comedy;Crime;Thriller
The Wedding Singer, (1998),"$80,245,725","$43,061,262","$18,000,000",1 hr 37 min,PG-13,Comedy;Music;Romance
The Midwife, (2017),"$603,582","$6,682,554",,1 hr 57 min,,Drama
The Mighty, (1998),"$2,652,246",,,1 hr 40 min,PG-13,Comedy;Drama
The Mighty Ducks, (1992),"$50,752,337",,"$10,000,000",1 hr 44 min,PG,Comedy;Drama;Family;Sport
The Mighty Macs, (2009),"$1,891,936",,"$7,000,000",1 hr 39 min,G,Drama;Sport
Goliathon, (1977),"$17,368",,,1 hr 30 min,PG-13,Action;Adventure;Horror;Sci-Fi
The Mighty Quinn, (1989),"$4,557,214",,,1 hr 38 min,,Action;Crime;Drama;Mystery;Thriller
Mapado 2: Back to the Island, (2007),"$8,730,037","$8,730,037",,1 hr 51 min,,Comedy
The Exterminating Angel, (1962),"$1,843","$1,843",,1 hr 35 min,,Drama;Fantasy
The Milagro Beanfield War, (1988),"$13,825,794",,,1 hr 57 min,,Comedy;Drama;Fantasy
The Milk of Sorrow, (2009),"$10,462","$1,547,288",,1 hr 35 min,,Drama;Music
The Killer's Game, (2024),"$5,404,378","$523,973",,1 hr 44 min,R,Action;Comedy;Thriller
The Kid, (1921),"$41,960","$41,960",,1 hr 8 min,,Comedy;Drama;Family
The Milky Way, (1969),"$2,893","$2,893",,1 hr 42 min,,Comedy;Drama
The Mill and the Cross, (2011),"$312,187","$803,993",,1 hr 32 min,,Drama;History
Krabat and the Legend of the Satanic Mill, (2008),"$13,042,251","$13,042,251",,2 hr,,Drama;Fantasy;Thriller
The Incite Mill, (2010),"$15,219,610","$15,219,610",,1 hr 47 min,,Horror;Mystery;Thriller
The Fast and the Furious, (2001),"$144,745,925","$62,771,584","$38,000,000",1 hr 46 min,PG-13,Action;Crime;Thriller
The Million Dollar Hotel, (2000),"$59,989","$45,994",,2 hr 2 min,R,Drama;Mystery;Thriller
Million Dollar Mystery, (1987),"$989,033",,,1 hr 35 min,,Comedy;Mystery
The Eyes of Tammy Faye, (2021),"$2,404,127","$272,053",,2 hr 6 min,PG-13,Biography;Drama;Romance
Slumdog Millionaire, (2008),"$141,319,928","$237,090,614","$15,000,000",2 hr,R,Crime;Drama;Romance
The Double, (2013),"$200,406","$1,462,109",,1 hr 33 min,R,Comedy;Drama;Mystery;Sci-Fi;Thriller
Eternal Sunshine of the Spotless Mind, (2004),"$34,400,301","$38,988,867","$20,000,000",1 hr 48 min,R,Drama;Romance;Sci-Fi
El custodio, (2006),"$165,392","$165,392",,1 hr 42 min,,Drama
Allan Quatermain and the Lost City of Gold, (1986),"$3,751,699",,,1 hr 39 min,,Action;Adventure;Comedy
The Mine, (2016),"$400,538","$400,538",,1 hr 37 min,,Drama
The Man with the Iron Heart, (2017),"$4,412,639","$4,412,639",,2 hr,R,Action;Biography;Thriller;War
The Curse, (1987),"$1,930,001",,,1 hr 32 min,,Horror;Sci-Fi
Coal Miner's Daughter, (1980),"$67,182,787",,,2 hr 4 min,,Biography;Drama;Music
Rob the Mob, (2014),"$208,693",$920,,1 hr 44 min,R,Biography;Crime;Drama
Minions: The Rise of Gru, (2022),"$370,270,765","$569,933,000",,1 hr 27 min,PG,Adventure;Animation;Comedy;Crime;Family;Sci-Fi
The French Minister, (2013),"$12,027","$5,574,619",,1 hr 53 min,,Comedy
The Ministers, (2009),"$4,447",,,1 hr 29 min,R,Crime;Drama
The Ministry of Ungentlemanly Warfare, (2024),"$20,535,053","$9,179,991",,2 hr 2 min,R,Action;Comedy;War
The Minus Man, (1999),"$370,668",,,1 hr 51 min,R,Crime;Drama;Mystery;Thriller
The Miracle, (2015),"$15,584,520","$15,584,520",,2 hr 16 min,,Comedy;Drama;History
The Miracle According to Salomé, (2004),"$79,581","$79,581",,1 hr 37 min,,Drama
The Miracle of Bern, (2003),"$24,816,394","$24,816,394",,1 hr 58 min,,Drama;Sport
Father of the Bride, (1991),"$89,325,780",,,1 hr 45 min,,Comedy;Family;Romance
The Miracle of Morgan's Creek, (1943),,,,1 hr 38 min,,Comedy;Romance;War
Our Lady of the Assassins, (2000),"$525,330","$99,195",,1 hr 41 min,R,Crime;Drama
The Sound of Music, (1965),"$159,287,539","$150,163","$8,200,000",2 hr 52 min,,Biography;Drama;Family;Musical;Romance
The Hunchback of Notre Dame, (1996),"$100,138,851","$225,200,000","$100,000,000",1 hr 31 min,,Animation;Drama;Family;Musical;Romance
The Miracle Woman, (1931),,,,1 hr 30 min,,Drama;Romance
The Miracle Worker, (1962),"$4,139","$4,139",,1 hr 46 min,,Biography;Drama
The Mirage, (2015),"$41,258","$41,258",,1 hr 41 min,,Comedy;Drama
The Mirror Crack'd, (1980),"$11,000,000",,,1 hr 45 min,,Crime;Mystery;Thriller
The Mirror Has Two Faces, (1996),"$41,083,864",,,2 hr 6 min,PG-13,Comedy;Drama;Romance
Santos, (2007),"$147,090","$147,090",,1 hr 37 min,,Adventure;Comedy;Family;Fantasy;Horror;Romance;Sci-Fi;Thriller
Indiana Jones and the Dial of Destiny, (2023),"$174,480,468","$209,482,589",,2 hr 34 min,PG-13,Action;Adventure;Sci-Fi
The Miseducation of Cameron Post, (2018),"$904,703","$569,874",,1 hr 31 min,,Comedy;Drama
Ricky Rapper and the Miser from Seville, (2015),"$2,953,142","$2,953,142",,1 hr 13 min,,Family
Miracle on 34th Street, (1947),$702,$702,,1 hr 36 min,,Comedy;Drama;Family;Fantasy
The Misfits, (1961),$217,,,2 hr 5 min,,Drama;Romance;Western
Tales of Halloween, (2015),"$416,792","$416,792",,1 hr 37 min,R,Adventure;Comedy;Fantasy;Horror;Thriller
The Night Clerk, (2020),"$302,127","$302,127",,1 hr 30 min,R,Crime;Drama;Mystery;Romance;Thriller
The Missing, (2003),"$27,011,180","$11,353,097",,2 hr 17 min,R,Adventure;Drama;Thriller;Western
Missing Link, (2019),"$16,649,539","$9,916,171",,1 hr 33 min,PG,Adventure;Animation;Comedy;Family;Fantasy
The Missing Person, (2009),"$17,896",,,1 hr 35 min,,Drama;Mystery;Thriller
The Missing Picture, (2013),"$52,164","$25,933",,1 hr 32 min,,Documentary
The Mission, (1986),"$17,218,023","$284,476",,2 hr 5 min,,Adventure;Drama;History
The Missionary, (1982),"$7,241,180",,,1 hr 30 min,,Comedy
The Gambler, (2014),"$33,680,992","$5,600,000","$25,000,000",1 hr 51 min,R,Crime;Drama;Thriller
The Missouri Breaks, (1976),"$18,523","$18,523",,2 hr 6 min,,Drama;Western
The Right Mistake, (2015),"$5,650,000","$5,650,000",,1 hr 30 min,,Comedy;Drama;Romance
The Mistress, (2022),"$61,766","$61,766",,1 hr 46 min,,Horror;Thriller
Elvira: Mistress of the Dark, (1988),"$5,596,267",,,1 hr 36 min,,Comedy;Horror
The Mistress of Spices, (2005),"$1,337,846","$1,337,846",,1 hr 32 min,PG-13,Drama;Romance
Sinbad: Beyond the Veil of Mists, (2000),"$29,245",,,1 hr 22 min,PG,Action;Adventure;Animation;Family;Fantasy
The Wolfpack, (2015),"$1,301,696","$112,444",,1 hr 30 min,R,Biography;Documentary
The Mod Squad, (1999),"$13,263,993",,"$50,000,000",1 hr 32 min,R,Action;Crime;Thriller
The Artist and the Model, (2012),"$127,958","$1,364,822",,1 hr 45 min,R,Drama
The Moderns, (1988),"$2,011,497",,,2 hr 6 min,,Comedy;Drama;Romance
Horses: The Story of Equus, (2002),"$24,716","$24,716",,40 min,,Documentary;Short
El Topo, (1970),"$80,302","$80,166",,2 hr 5 min,,Drama;Western
The Molly Maguires, (1970),,,,2 hr 4 min,PG,Drama;History
The Jack in the Box: Awakening, (2022),"$1,147,001","$1,147,001",,1 hr 33 min,,Horror
The Mommy Returns, (2012),"$701,389","$701,389",,1 hr 45 min,,Comedy;Horror
Godzilla: King of the Monsters, (2019),"$110,500,138","$276,800,000","$170,000,000",2 hr 12 min,PG-13,Action;Adventure;Fantasy;Sci-Fi
The Monastery: Mr. Vig and the Nun, (2006),"$25,049","$25,049",,1 hr 24 min,,Documentary
Masters of the Universe, (2026),,,,,,Action;Adventure;Family;Fantasy;Sci-Fi
The Money Pit, (1986),"$37,499,651","$17,500,000",,1 hr 31 min,,Comedy
Money Trap, (2019),"$10,327,763","$10,327,763",,2 hr 1 min,,Comedy;Crime
The Monk and the Gun, (2023),"$165,470","$1,296,909",,1 hr 47 min,PG-13,Comedy;Drama
The Hustle, (2019),"$35,417,038","$61,992,741","$21,000,000",1 hr 33 min,PG-13,Comedy;Crime
The Monkey King: Havoc in Heaven's Palace, (2014),"$182,206,924","$182,206,924",,1 hr 59 min,,Action;Adventure;Family;Fantasy
The Monkey King 2, (2016),"$709,982","$192,968,316",,1 hr 59 min,,Action;Adventure;Fantasy
The Monkey King 3, (2018),"$187,074","$114,897,502",,1 hr 54 min,,Action;Adventure;Family;Fantasy
The Monkey King: Reborn, (2021),"$13,017,088","$13,017,088",,1 hr 35 min,,Action;Animation;Fantasy
The Monkey's Mask, (2000),"$6,831","$6,831",,1 hr 33 min,R,Crime;Mystery;Thriller
The Monsters, (1963),"$5,743","$5,743",,2 hr 1 min,,Comedy
The Phantom of the Opera, (2004),"$51,293,931","$103,380,310","$70,000,000",2 hr 23 min,PG-13,Drama;Musical;Romance;Thriller
Bride of the Monster, (1955),,,,1 hr 9 min,,Horror;Sci-Fi
The Monster Squad, (1987),"$3,769,990",,,1 hr 22 min,,Action;Comedy;Fantasy;Horror
Revival69: The Concert That Rocked the World, (2022),"$5,514","$5,514",,1 hr 20 min,,Documentary;History;Music
A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, (2012),"$5,102","$58,367",,1 hr 25 min,R,Animation;Comedy
Der Mond und andere Liebhaber, (2008),"$631,511","$631,511",,1 hr 41 min,,Drama
The Monuments Men, (2014),"$78,031,620","$78,675,018","$70,000,000",1 hr 58 min,PG-13,Comedy;Drama;War
The Moon and Sixpence, (1942),,,,1 hr 29 min,,Drama;Romance
Fly Me to the Moon, (2024),"$20,532,222","$21,693,132",,2 hr 12 min,PG-13,Comedy;Romance
Blue Is the Warmest Colour, (2013),"$2,199,787","$17,596,702",,3 hr,NC-17,Drama;Romance
The Moon Is Upside Down, (2023),"$76,224","$76,224",,1 hr 40 min,,Comedy
The Moon Thieves, (2024),"$3,522,654","$3,522,654",,1 hr 48 min,,Action;Crime;Drama;Thriller
The Warriors, (1979),"$22,490,039","$5,048",,1 hr 33 min,R,Action;Crime;Thriller
Astral City: A Spiritual Journey, (2010),"$21,225,527","$21,225,527",,1 hr 43 min,,Drama;Fantasy
Lotte and the Moonstone Secret, (2011),"$533,442","$533,442",,1 hr 15 min,,Animation;Family
Alice Through the Looking Glass, (2016),"$77,041,381","$222,779,417","$170,000,000",1 hr 53 min,PG,Adventure;Family;Fantasy;Mystery
Pokémon: Arceus and the Jewel of Life, (2009),"$52,119,081","$52,119,081",,1 hr 35 min,,Action;Adventure;Animation;Comedy;Drama;Family;Fantasy;Sci-Fi
More the Merrier, (2021),"$247,061","$247,061",,1 hr 51 min,,Comedy
Let Sleeping Corpses Lie, (1974),"$40,468","$40,468",,1 hr 35 min,,Horror
Meet the Mormons, (2014),"$6,047,363",,,1 hr 18 min,PG,Documentary
The Morning After, (1986),"$25,147,055",,,1 hr 43 min,,Crime;Mystery;Romance;Thriller
Be Forever Yamato: Rebel 3199: Part 2: The Assault of the Burning Sun, (2024),"$414,293","$414,293",,1 hr 37 min,,Action;Animation;Drama;Sci-Fi
The Mortal Storm, (1940),,,,1 hr 40 min,,Drama
The Mortal Instruments: City of Bones, (2013),"$31,165,421","$64,231,152","$60,000,000",2 hr 10 min,PG-13,Action;Adventure;Fantasy;Horror;Mystery;Romance
The Code, (2009),"$6,828,037","$6,828,037",,1 hr 44 min,R,Action;Crime;Thriller
The Mosquito Net, (2010),"$126,716","$126,716",,1 hr 35 min,,Comedy;Drama;Romance
The Mosquito Problem and Other Stories, (2007),"$2,864","$2,864",,1 hr 40 min,,Documentary
The Most Beautiful Day, (2016),"$16,542,495","$16,542,495",,1 hr 53 min,,Comedy;Drama
The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, (2009),"$453,993",,,1 hr 32 min,,Documentary
Maybe... Maybe Not, (1994),"$468,930",,,1 hr 33 min,R,Comedy
The Most Distant Course, (2007),"$96,588","$96,588",,1 hr 50 min,,Drama
When Santa Fell to Earth, (2011),"$2,293,533","$2,293,533",,1 hr 47 min,PG,Comedy;Family;Fantasy
The Motel, (2005),"$51,540",,,1 hr 15 min,,Comedy;Drama
The Moth Diaries, (2011),"$3,838","$409,197",,1 hr 22 min,R,Drama;Fantasy;Horror;Mystery
In the Mouth of Madness, (1994),"$8,924,549",,"$8,000,000",1 hr 35 min,R,Drama;Fantasy;Horror;Mystery;Thriller
The Mother, (2003),"$1,063,163","$1,976,424","$2,500,000",1 hr 52 min,R,Drama;Romance
