Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
Black Gold, (2006),"$93,477","$133,628",,1 hr 18 min,,Documentary
Wake Up, (2023),"$251,071","$251,071",,1 hr 23 min,,Action;Horror
And in the Morning They Woke Up, (2003),"$134,748","$134,748",,1 hr 30 min,,Comedy;Drama
Wake Up Sid, (2009),"$718,766","$3,559,315",,2 hr 18 min,,Comedy;Drama;Romance
Wake Wood, (2009),"$10,342","$10,342",,1 hr 30 min,R,Drama;Horror;Thriller
Wakefield, (2016),"$262,599","$535,615",,1 hr 46 min,R,Drama
Awaking from a Dream, (2008),"$14,340","$14,340",,1 hr 34 min,,Drama
Waking Life, (2001),"$2,901,447","$275,433",,1 hr 39 min,R,Animation;Drama;Fantasy
Waking Ned Devine, (1998),"$24,792,251","$30,465,199",,1 hr 31 min,PG,Comedy
Waking Sleeping Beauty, (2009),"$80,741","$4,177",,1 hr 26 min,PG,Documentary;Drama;History
Waking the Dead, (2000),"$270,745",,,1 hr 45 min,R,Drama;Mystery;Romance;Thriller
Wal-Mart: The High Cost of Low Price, (2005),"$47,197","$47,197",,1 hr 38 min,,Documentary
The Last Stand, (2013),"$12,050,299","$36,280,458","$45,000,000",1 hr 47 min,R,Action;Thriller;Western
Walesa: Man of Hope, (2013),"$5,250,588","$5,250,588",,2 hr 7 min,,Biography;Comedy;Drama;History
All Over Me, (1997),"$292,577",,,1 hr 26 min,R,Crime;Drama;Romance
Don't Walk Away, (2019),"$2,217","$2,217",,,,
A Walk in the Spring Rain, (1970),$52,$52,,1 hr 38 min,,Drama;Romance
A Walk Into the Sea: Danny Williams and the Warhol Factory, (2007),$502,$502,,1 hr 15 min,,Documentary
She's the Man, (2006),"$33,741,133","$23,453,534","$20,000,000",1 hr 45 min,PG-13,Comedy;Romance;Sport
Walk of Shame, (2014),"$59,209","$8,063,781",,1 hr 35 min,R,Comedy
Boys on the Side, (1995),"$23,440,188",,,1 hr 55 min,R,Comedy;Drama
Never Talk to Strangers, (1995),"$6,858,261",,,1 hr 26 min,R,Crime;Drama;Mystery;Romance;Thriller
Walk on Water, (2004),"$2,713,932","$1,730,333",,1 hr 43 min,R,Drama;Mystery;Thriller
The Wolf of Wall Street, (2013),"$116,900,694","$289,977,539","$100,000,000",3 hr,R,Biography;Comedy;Crime;Drama
The Walk, (2015),"$10,137,502","$51,044,440","$35,000,000",2 hr 3 min,PG,Adventure;Biography;Drama
Walk With Me, (2021),"$72,331","$72,331",,1 hr 52 min,,Drama
Walkabout, (1971),$218,$218,,1 hr 40 min,,Adventure;Drama
The Book of Eli, (2010),"$94,835,059","$62,272,696","$80,000,000",1 hr 58 min,R,Action;Adventure;Drama;Thriller
The Walking Dead, (2010),"$151,441",,,45 min,,Drama;Horror;Thriller
Walking and Talking, (1996),"$1,287,480",,,1 hr 26 min,R,Comedy;Drama;Romance
A Mother's Courage: Talking Back to Autism, (2009),"$1,916","$98,823",,1 hr 43 min,,Documentary
Falling Down, (1993),"$40,903,593",,,1 hr 53 min,R,Crime;Drama;Thriller
Win My Baby Back, (2019),"$5,564,332","$5,564,332",,1 hr 42 min,,Comedy;Family;Romance
Walking on Dead Fish, (2008),"$30,328",,,,PG-13,Documentary
Walking on Water, (2002),"$118,176","$118,176",,1 hr 30 min,,Drama
Till Luck Do Us Part 2, (2013),"$19,164,182","$19,164,182",,1 hr 42 min,,Comedy
Walking the Camino: Six Ways to Santiago, (2013),"$612,717","$516,161",,1 hr 24 min,,Documentary
Mrs. Harris Goes to Paris, (2022),"$10,433,915","$20,748,722",,1 hr 55 min,PG,Comedy;Drama
Walking Too Fast, (2009),"$71,105","$71,105",,2 hr 26 min,,Drama;Thriller
Walking with Dinosaurs 3D, (2013),"$36,076,121","$90,470,397","$80,000,000",1 hr 27 min,PG,Adventure;Animation;Comedy;Family
Mission: Impossible - Fallout, (2018),"$220,159,104","$571,498,294","$178,000,000",2 hr 27 min,PG-13,Action;Adventure;Thriller
The Snow Walker, (2003),"$201,149",,,1 hr 43 min,PG,Adventure;Drama
Walk the Talk, (2000),"$12,900","$12,900",,1 hr 51 min,,Comedy
Wall Street, (1987),"$43,848,069",,,2 hr 6 min,,Crime;Drama
Wall Street: Money Never Sleeps, (2010),"$52,474,616","$82,273,405","$70,000,000",2 hr 13 min,PG-13,Drama
Wallace & Gromit: The Curse of the Were-Rabbit, (2005),"$56,110,897","$136,594,394","$30,000,000",1 hr 25 min,,Adventure;Animation;Comedy;Family;Fantasy;Mystery;Sci-Fi
Walled In, (2009),"$270,888","$270,888",,1 hr 31 min,R,Horror;Thriller
The Hero: Love Story of a Spy, (2003),"$285,394","$5,550,452",,2 hr 40 min,,Action;Adventure;Drama;Thriller
Only the Brave, (2017),"$18,343,983","$8,007,339","$38,000,000",2 hr 14 min,PG-13,Action;Biography;Drama
Heart of Glass, (1976),"$2,882","$2,882",,1 hr 34 min,,Drama
The Walls of Bergamo, (2023),"$3,770","$3,770",,2 hr 17 min,,Documentary
House of Sand, (2005),"$539,285","$638,890",,1 hr 55 min,R,Drama
Walter, (2019),"$2,811,644","$2,811,644",,1 hr 30 min,,Action;Adventure;Comedy
Waltz with Bashir, (2008),"$2,283,849","$8,895,523",,1 hr 30 min,R,Animation;Biography;Documentary;Drama;History;Mystery;War
Waltzing Matylda, (2023),"$473,018","$473,018",,,,Comedy;Drama
Wanda, (1970),"$51,713","$56,809",,1 hr 42 min,,Crime;Drama
Wanda Nevada, (1979),"$2,411,145",,,1 hr 47 min,,Comedy;Mystery;Romance;Western
The Wanderers: The Quest of the Demon Hunter, (2017),"$37,955","$37,955",,1 hr 46 min,,Comedy;Drama;Fantasy;Horror;Mystery;Thriller
Wannabe, (2024),"$40,550","$40,550",,1 hr 42 min,,Crime;Thriller
The Wannabes, (2022),"$2,627,605","$2,627,605",,1 hr 41 min,,Comedy
A Most Wanted Man, (2014),"$17,237,855","$18,995,662",,2 hr 2 min,R,Crime;Drama;Thriller
Dial M for Murder, (1954),"$24,845","$18,070",,1 hr 45 min,,Crime;Thriller
Wanted: Dead or Alive, (1986),"$7,555,000",,,1 hr 46 min,,Action;Crime;Drama;Thriller
Waqt: The Race Against Time, (2005),"$815,064","$1,580,552",,2 hr 33 min,,Comedy;Drama;Family;Musical;Romance
Hamara Dil Aapke Paas Hai, (2000),"$392,076",,,2 hr 45 min,,Action;Drama;Romance
Laali Ki Shaadi Mein Laaddoo Deewana, (2017),,,,2 hr 10 min,,Comedy;Drama;Musical;Romance
In Love and War, (1996),"$14,481,231","$10,891,063",,1 hr 53 min,PG-13,Biography;Drama;Romance;War
War and Peace, (1965),"$148,503",,,6 hr 33 min,,Drama;Romance;War
War of the Arrows, (2011),"$251,200","$50,336,461",,2 hr 2 min,R,Action
Head in the Clouds, (2004),"$398,278","$3,266,580",,2 hr 12 min,R,Drama;Romance;War
They Come to America, (2012),"$3,775",,,1 hr 39 min,,Documentary
"War Eagle, Arkansas", (2007),"$123,670",,,1 hr 33 min,PG-13,Drama
Interior. Leather Bar., (2013),"$42,534",,,1 hr,,Drama
My Life So Far, (1999),"$635,620",,,1 hr 38 min,PG-13,Biography;Comedy;Drama
War for the Planet of the Apes, (2017),"$146,880,162","$343,839,601","$150,000,000",2 hr 20 min,PG-13,Action;Adventure;Drama;Sci-Fi;Thriller
War Game, (2024),"$111,088",,,1 hr 34 min,,Documentary;Thriller
Finalement, (2024),"$1,111,153","$1,111,153",,2 hr 7 min,,Comedy
Immortals, (2011),"$83,504,017","$143,400,000","$75,000,000",1 hr 50 min,R,Action;Drama;Fantasy;Romance
WarHunt, (2022),"$85,847","$85,847",,1 hr 33 min,R,Action;Horror;Thriller
Barefoot in the Kitchen, (2013),"$6,263","$6,263",,1 hr 23 min,,Documentary
"War, Inc.", (2008),"$580,862","$715,322",,1 hr 47 min,R,Action;Comedy;Thriller
Trespassers, (2018),,,,1 hr 28 min,,Action;Crime;Horror;Thriller
War Horse, (2014),"$356,983","$356,983",,2 hr 15 min,,Drama
The Lord of the Rings: The War of the Rohirrim, (2024),"$329,781","$329,781",,2 hr 14 min,PG-13,Action;Adventure;Animation;Drama;Fantasy
War of the Buttons, (1994),"$12,712",,,1 hr 34 min,PG,Adventure;Drama;Family
The Beast of War, (1988),"$161,004",,,1 hr 51 min,,Adventure;Drama;War
Arthur 3: The War of the Two Worlds, (2010),"$33,885,979","$33,885,979",,1 hr 41 min,PG,Adventure;Animation;Family;Fantasy
War of the Worlds, (2005),"$234,280,354","$369,592,765","$132,000,000",1 hr 57 min,PG-13,Action;Adventure;Sci-Fi
War of the Worlds: Goliath, (2012),"$13,385",,,1 hr 25 min,PG-13,Action;Adventure;Animation;Sci-Fi
Broken Arrow, (1950),"$10,145","$10,145",,1 hr 33 min,,Drama;Romance;Western
War Party, (1988),"$657,190",,,1 hr 37 min,,Action;Drama
War Photographer, (2001),"$61,040","$25,823",,1 hr 36 min,,Documentary;War
War Room, (2015),"$67,790,117","$5,477,757","$3,000,000",2 hr,PG,Drama
War Witch, (2012),"$70,544","$242,843",,1 hr 30 min,,Drama;War
Wolves of War, (2022),"$13,625","$13,625",,1 hr 27 min,,Action;Thriller;War
The War Zone, (1999),"$254,441",,,1 hr 38 min,R,Drama;Thriller
War Dance, (2007),"$115,210","$22,767",,1 hr 45 min,PG-13,Documentary;Music;War
Straw Dogs, (1971),,,,1 hr 53 min,R,Crime;Drama;Thriller
Warchief, (2024),"$18,656","$18,656",,1 hr 34 min,R,Fantasy
Warcraft, (2016),"$47,365,290","$391,683,624","$160,000,000",2 hr 3 min,PG-13,Action;Adventure;Fantasy
Fury, (2014),"$85,817,906","$126,004,791","$68,000,000",2 hr 14 min,R,Action;Drama;War
Warden of the Dead, (2006),$348,$348,,1 hr 45 min,,Drama
Sympathy for Mr. Vengeance, (2002),"$45,289","$2,000,772",,2 hr 9 min,R,Crime;Drama;Thriller
WarGames, (1983),"$79,567,667",,,1 hr 54 min,,Action;Drama;Sci-Fi;Thriller
Megiddo: The Omega Code 2, (2001),"$6,047,691",,"$22,000,000",1 hr 44 min,PG-13,Action;Adventure;Fantasy;Sci-Fi;Thriller
Never Say Never Again, (1983),"$55,432,841",,,2 hr 14 min,,Action;Adventure;Thriller
Waris Jari Hantu, (2007),"$512,937","$512,937",,1 hr 46 min,,Fantasy;Horror;Mystery
Waris Shah: Ishq Daa Waaris, (2006),"$92,672","$92,672",,2 hr 18 min,,Drama;History
The Danish Girl, (2015),"$11,114,018","$53,077,505",,1 hr 59 min,R,Biography;Drama
Warlock, (1989),"$9,094,451",,,1 hr 43 min,,Action;Fantasy;Horror;Thriller
Innocence and Experience: The Making of 'The Age of Innocence', (1992),"$9,395",,,30 min,,Documentary
Warlock: The Armageddon, (1993),"$3,902,679",,,1 hr 38 min,R,Action;Fantasy;Horror;Thriller
Last Prince of Atlantis, (2018),"$4,237","$4,237",,1 hr 24 min,,Adventure;Animation;Family;Fantasy
Capital in the Twenty-First Century, (2019),"$439,550","$439,550",,1 hr 43 min,,Documentary
Warm Bodies, (2013),"$66,380,662","$50,600,000","$35,000,000",1 hr 38 min,PG-13,Comedy;Horror;Romance
Warm Hug, (2020),"$129,240,236","$129,240,236",,1 hr 52 min,,Comedy
Warm Water Under a Red Bridge, (2001),"$71,094","$382,660",,1 hr 59 min,,Comedy;Drama;Fantasy;Romance
Summer Rain, (2024),"$5,624","$5,624",,2 hr 12 min,,Drama
The Man Who Knew Too Little, (1997),"$13,717,039",,"$20,000,000",1 hr 34 min,PG,Comedy;Crime;Drama
Muppets from Space, (1999),"$16,625,807","$5,697,805","$24,000,000",1 hr 27 min,,Adventure;Comedy;Family;Fantasy;Sci-Fi
A Burning Hot Summer, (2011),"$272,484","$272,484",,1 hr 35 min,,Drama
Warning Sign, (1985),"$1,918,117",,,1 hr 39 min,,Drama;Sci-Fi;Thriller
Death Warrant, (1990),"$16,853,487",,,1 hr 29 min,,Action;Crime;Mystery;Thriller
Warrior of the Hornor, (2019),"$34,291,831","$34,291,831",,,,Action;Drama
The Lost World: Jurassic Park, (1997),"$229,086,679","$389,552,320","$73,000,000",2 hr 9 min,PG-13,Action;Adventure;Sci-Fi
The Warrior Queen of Jhansi, (2019),"$177,289","$24,853",,1 hr 42 min,R,Adventure;Drama;Fantasy;War
The Warrior and the Sorceress, (1984),"$2,886,225",,,1 hr 21 min,,Adventure;Fantasy
The Warriors, (1979),"$22,490,039","$5,048",,1 hr 33 min,R,Action;Crime;Thriller
Warriors of Future, (2022),"$10,490,328","$10,490,328",,1 hr 52 min,,Action;Adventure;Sci-Fi;Thriller
Warriors of Heaven and Earth, (2003),"$82,936","$6,023,242",,2 hr,R,Action;Adventure;Drama
Warriors of the Dawn, (2017),"$84,532","$5,412,644",,2 hr 10 min,,Adventure;Drama;History;War
Warriors of the Rainbow: Seediq Bale I, (2011),"$136,166","$4,534,266","$23,000,000",2 hr 24 min,,Action;Drama;History
Warriors of Virtue, (1997),"$6,524,620","$12,416",,2 hr 11 min,PG,Action;Adventure;Fantasy
Rookie of the Year, (1993),"$53,615,089","$2,885,669",,1 hr 43 min,PG,Comedy;Family;Fantasy;Sport
Warriors of the Rainbow: Seediq Bale II, (2011),"$213,543","$213,543",,2 hr 12 min,,Action;Drama;History
Life During Wartime, (2009),"$281,447","$525,715","$4,500,000",1 hr 38 min,R,Comedy;Drama
Waru, (2017),"$508,746","$508,746",,1 hr 26 min,,Drama
Fullmetal Alchemist: Final Transmutation, (2022),"$754,638","$754,638",,2 hr 22 min,,Action;Adventure;Fantasy
He Was a Quiet Man, (2007),"$2,431","$81,009",,1 hr 40 min,,Drama;Romance;Thriller
While She Was Out, (2008),"$498,088","$498,088",,1 hr 26 min,R,Crime;Drama;Thriller
It's Complicated, (2009),"$112,735,375","$106,368,280","$85,000,000",2 hr 1 min,R,Comedy;Drama;Romance
Wasabi Tuna, (2003),"$58,667",,,1 hr 32 min,R,Action;Comedy;Crime
Banana Split, (2018),,,,1 hr 28 min,R,Comedy
King Kong, (1933),$651,$651,,1 hr 40 min,,Adventure;Horror
Washington Heights, (2002),"$160,291",,,1 hr 29 min,R,Drama;Romance
Washington Square, (1997),"$1,851,761",,,1 hr 55 min,PG,Drama;Romance
The Wasp, (2024),"$36,878","$9,109",,1 hr 36 min,R,Thriller
Wassup Rockers, (2005),"$221,574","$412,500",,1 hr 51 min,R,Adventure;Comedy;Drama;Sport
Waste Land, (2010),"$187,716","$103,591",,1 hr 39 min,,Documentary
Wasted on the Young, (2010),"$53,844","$53,844",,1 hr 37 min,R,Drama;Thriller
Gloriously Wasted, (2012),"$1,552,896","$1,552,896",,1 hr 24 min,,Comedy;Drama
Better Watch Out, (2016),"$20,369","$155,919",,1 hr 29 min,R,Comedy;Horror;Thriller
"Yo-kai Watch Movie: It's the Secret of Birth, Meow!", (2014),"$257,343","$99,223,964",,1 hr 37 min,,Action;Animation;Comedy
Read My Lips, (2001),"$1,471,911","$3,921,615",,1 hr 55 min,R,Crime;Drama;Romance;Thriller
Watch Out for the Automobile, (1966),"$10,154","$10,154",,1 hr 34 min,,Comedy;Crime;Romance
Shall We Dance, (1937),"$6,662","$6,662",,1 hr 49 min,,Comedy;Musical;Romance
Flowers in the Attic, (1987),"$15,151,736",,,1 hr 33 min,,Drama;Mystery;Thriller
The Watchers, (2024),"$19,071,404","$14,200,000",,1 hr 42 min,PG-13,Fantasy;Horror;Mystery;Thriller
Watching the Detectives, (2007),"$15,006","$15,006",,1 hr 34 min,,Comedy;Romance
Watching TV with the Red Chinese, (2012),,,,1 hr 45 min,,Comedy;Drama
Deep Water, (2022),,,,1 hr 55 min,R,Crime;Drama;Mystery;Thriller
Legend of the Waterflowers, (2022),"$12,903","$12,903",,1 hr 32 min,,Documentary
Water Gate Bridge, (2022),"$117,294","$626,454,403",,2 hr 33 min,,Action;Drama;History;War
Water for Elephants, (2011),"$58,709,717","$58,385,185","$38,000,000",2 hr 2 min,PG-13,Drama;Romance
Lady in the Water, (2006),"$42,285,169","$30,500,000","$70,000,000",1 hr 50 min,PG-13,Drama;Fantasy;Mystery;Thriller
Water Lilies, (2007),"$85,440","$542,818",,1 hr 25 min,,Drama;Romance
The Water Flows to the Sea, (2023),"$24,608","$24,608",,2 hr 3 min,,Drama
"Water, Water Every Hare", (1952),"$14,753",,,7 min,,Animation;Comedy;Family;Horror;Sci-Fi;Short
Master and Commander: The Far Side of the World, (2003),"$93,927,920","$117,694,615","$150,000,000",2 hr 18 min,PG-13,Action;Adventure;Drama;War
Waterboys, (2016),"$211,834","$211,834",,1 hr 29 min,,Comedy;Drama;Music
A Rainy Day in New York, (2019),"$23,805,899","$23,805,899",,1 hr 32 min,PG-13,Comedy;Romance
Watercolors, (2008),"$6,305",,,1 hr 54 min,,Drama;Romance
On the Waterfront, (1954),$631,$631,,1 hr 48 min,,Crime;Drama;Thriller
Vortex, (2009),"$48,969","$48,969",,2 hr 20 min,,Drama
Waterland, (1992),"$1,100,218",,,1 hr 35 min,R,Drama;Mystery
Waterloo Bridge, (1940),"$31,111","$31,111",,1 hr 48 min,,Drama;Romance;War
Watermarks, (2004),"$246,094",,,1 hr 20 min,,Documentary;History;Sport
The Watermelon Woman, (1996),"$1,989",,,1 hr 25 min,,Comedy;Drama;Romance
Watership Down, (1978),"$21,641","$21,641",,1 hr 32 min,,Adventure;Animation;Drama;Thriller
Waterworld, (1995),"$88,246,220","$175,972,000","$175,000,000",2 hr 15 min,PG-13,Action;Adventure;Sci-Fi
Wattstax, (1973),"$16,000",,,1 hr 43 min,,Comedy;Documentary;Music
KATURI the Movie: The Big City Adventure, (2022),"$1,293,194","$1,293,194",,1 hr 16 min,,Adventure;Animation;Family
Wave of Crimes, (2018),"$3,392,849","$3,392,849",,1 hr 38 min,,Comedy;Crime;Thriller
Waveriders, (2008),"$142,878","$142,878",,1 hr 20 min,,Adventure;Biography;Documentary;History;Sport
Waves, (2019),"$1,658,790","$918,200",,2 hr 15 min,R,Drama;Romance;Sport
House of Wax, (1953),"$23,750,000",,"$1,000,000",1 hr 28 min,GP,Horror
Waxwork, (1988),"$808,114",,,1 hr 35 min,,Comedy;Horror
Lost in Time, (2003),"$1,986,486","$1,986,486",,1 hr 49 min,,Drama;Romance
Way Back Home, (2013),"$17,722,776","$17,722,776",,2 hr 11 min,,Drama
The Vault, (2021),"$8,803,864","$8,803,864",,1 hr 58 min,R,Action;Thriller
Miss Pettigrew Lives for a Day, (2008),"$12,313,694","$4,411,239",,1 hr 32 min,PG-13,Comedy;Romance
One Way, (2022),"$30,272","$30,272",,1 hr 35 min,R,Action;Thriller
Old Boys: The Way of the Dragon, (2014),"$32,800,000","$32,800,000",,1 hr 54 min,,Comedy
Avatar: The Way of Water, (2022),"$684,075,767","$1,636,174,514",,3 hr 12 min,PG-13,Action;Adventure;Fantasy;Sci-Fi
Trap, (2024),"$42,777,281","$39,900,000",,1 hr 45 min,PG-13,Crime;Horror;Mystery;Thriller
No Way Up, (2024),"$148,582","$4,316,646",,1 hr 30 min,R,Action;Adventure;Drama;Thriller
Waydowntown, (2000),"$48,333",,,1 hr 27 min,R,Comedy
Wayne's World, (1992),"$121,697,323","$61,400,000","$20,000,000",1 hr 34 min,PG-13,Comedy;Music
Wayne's World 2, (1993),"$48,197,805",$214,"$40,000,000",1 hr 35 min,PG-13,Comedy;Music
Ways to Live Forever, (2010),"$164,720","$164,720",,1 hr 30 min,PG-13,Drama;Family
La Niña de Maracaibo, (2011),"$123,251","$123,251",,2 hr 5 min,,Action;Fantasy;Thriller
Fantastic Beasts and Where to Find Them, (2016),"$234,037,575","$582,000,000","$180,000,000",2 hr 12 min,PG-13,Adventure;Family;Fantasy
Wazir, (2016),"$1,124,045","$4,509,543",,1 hr 43 min,,Crime;Drama;Mystery;Thriller
We 12, (2023),"$2,864,154","$2,864,154",,1 hr 37 min,,Action;Comedy;Drama
We Are What We Are, (2013),"$81,381","$77,666",,1 hr 45 min,R,Drama;Horror;Thriller
Kingdom Come, (2001),"$23,249,649","$146,400","$7,000,000",1 hr 34 min,PG,Comedy;Drama
We Are from the Future, (2008),"$8,321,959","$8,321,959",,43 min,,Action;Drama;Fantasy;War
We Are Not Animals, (2013),"$1,902","$1,902",,1 hr 30 min,,Comedy;Drama
We Are Marshall, (2006),"$43,545,364",,,2 hr 11 min,PG,Drama;Sport
We Are Not Angels 3: Rock & Roll Strike Back, (2006),"$381,369","$381,369",,1 hr 26 min,,Comedy;Drama;Music
We Are the Best!, (2013),"$180,590","$1,423,683",,1 hr 42 min,,Drama;Music
We Are the Nobles, (2013),"$26,433,651","$26,433,651",,1 hr 48 min,PG-13,Comedy
We Are the Flesh, (2016),"$8,438",,,1 hr 19 min,,Drama;Fantasy;Horror
We Are the Night, (2010),"$2,405,336","$2,405,336",,1 hr 39 min,,Drama;Fantasy;Horror;Romance
We Are X, (2016),"$45,270","$502,856",,1 hr 33 min,R,Documentary;Music
We Are Your Friends, (2015),"$3,591,417","$6,757,315",,1 hr 36 min,R,Drama;Music;Romance
We Believed, (2010),"$2,124,145","$2,124,145",,3 hr 25 min,,History
"We Can't Change the World. But, We Wanna Build a School in Cambodia.", (2011),"$3,334,273","$3,334,273",,2 hr 6 min,,Drama
Mamma Mia! Here We Go Again, (2018),"$120,634,935","$274,964,223","$75,000,000",1 hr 54 min,PG-13,Comedy;Musical;Romance
L'ultima volta che siamo stati bambini, (2023),"$2,101,150","$2,101,150",,1 hr 47 min,,Comedy
Life as We Know It, (2010),"$53,374,681","$52,359,735","$38,000,000",1 hr 55 min,PG-13,Comedy;Drama;Romance
Tonight We Dine at Iokastis, (2015),"$546,342","$546,342",,,,Comedy
We Don't Live Here Anymore, (2004),"$2,041,014","$1,320,199","$3,000,000",1 hr 41 min,R,Drama;Romance
Who We Are: A Chronicle of Racism in America, (2021),"$234,298",$73,,1 hr 57 min,PG-13,Documentary
I Do Not Care If We Go Down in History as Barbarians, (2018),"$11,307","$27,864",,2 hr 20 min,,Comedy;Drama
We Feed the World, (2005),"$3,091,018","$3,091,018",,1 hr 36 min,,Documentary
The End We Start From, (2023),"$1,500,727","$1,500,727",,1 hr 42 min,R,Drama;Thriller
We Go Way Back, (2006),"$6,529",,,1 hr 20 min,,Drama
We Have a Pope, (2011),"$548,115","$17,329,408",,1 hr 42 min,,Comedy;Drama
Jab We Met, (2007),"$10,065,630","$10,065,630",,2 hr 18 min,,Comedy;Drama;Romance
We Live in Time, (2024),"$24,625,360","$7,122,150",,1 hr 48 min,R,Drama;Romance
We Live in Public, (2009),"$41,711",,,1 hr 31 min,,Documentary
For the Ones We Loved, (2019),"$106,143","$106,143",,1 hr 36 min,,Comedy
We Made a Beautiful Bouquet, (2021),"$35,042,879","$35,042,879",,2 hr 4 min,,Drama;Romance
"Worst Case, We Get Married", (2017),"$20,818","$20,818",,1 hr 31 min,,Drama
We Have Never Been Modern, (2023),"$409,084","$409,084",,1 hr 57 min,,Drama;Mystery
Edge of Tomorrow, (2014),"$100,206,256","$276,808,977","$178,000,000",1 hr 53 min,PG-13,Action;Adventure;Sci-Fi
We Need to Talk About Kevin, (2011),"$1,738,692","$7,473,482",,1 hr 52 min,R,Drama;Mystery;Thriller
While We Sleep, (2021),"$7,901","$7,901",,1 hr 32 min,,Horror
We Not Naughty, (2012),"$3,035,038","$3,035,038",,2 hr 11 min,,Comedy;Drama
We of the Never Never, (1982),$13,,,2 hr 14 min,,Biography;Drama
We Steal Secrets, (2013),"$166,243","$291,274",,2 hr 10 min,R,Documentary
Till We Meet Again on the Lily Hil, (2023),"$36,865","$36,865",,2 hr 7 min,,Drama;History;Romance;War
We the Party, (2012),,,,1 hr 45 min,R,Comedy
We Think the World of You, (1988),"$20,998",,,1 hr 30 min,PG,Comedy
We Were Here, (2011),"$1,873","$1,873",,1 hr 30 min,,Biography;Documentary;History;News
Once We Were Good for You, (2021),"$22,451","$22,451",,1 hr 12 min,,Drama;Thriller
We Were Soldiers, (2002),"$78,122,718","$37,252,197","$75,000,000",2 hr 18 min,R,Action;Drama;History;War
The Way We Were, (1973),"$45,000,000",,,1 hr 58 min,,Drama;Romance
We Were There: True Love, (2012),"$49,700,519","$49,700,519",,2 hr 1 min,,Drama;Romance
Svengali, (2013),"$14,482","$14,482",,1 hr 33 min,,Comedy;Music
We Won't Grow Old Together, (1972),"$14,104",,,1 hr 50 min,,Drama
Phir Milenge, (2004),"$91,968","$74,516",,2 hr 22 min,,Drama
Playing for Keeps, (2012),"$13,103,272","$17,859,063",,1 hr 45 min,PG-13,Comedy;Romance;Sport
We're All Christs, (2006),"$863,642","$863,642",,1 hr 47 min,,Drama
We're Back! A Dinosaur's Story, (1993),"$9,317,021",,,1 hr 12 min,,Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi
