Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
Jumanji: Welcome to the Jungle, (2017),"$404,540,171","$558,002,774","$90,000,000",1 hr 59 min,PG-13,Action;Adventure;Comedy;Fantasy
Cavalcade, (2005),"$507,886","$507,886",,1 hr 30 min,,Biography;Drama
Hearts of the West, (1975),,,,1 hr 42 min,,Comedy;Western
Black Knight, (2001),"$33,426,971","$6,549,264","$50,000,000",1 hr 35 min,PG-13,Adventure;Comedy;Fantasy
Mascagni: Cavalleria Rusticana/Leoncavallo: Pagliacci, (2015),"$126,721","$126,721",,,,Musical
Rio Grande, (1950),,,,1 hr 45 min,,Drama;Romance;Western
Cave of Forgotten Dreams, (2010),"$5,304,920","$2,878,427",,1 hr 30 min,,Documentary;History
Mutiny in Heaven: The Birthday Party, (2023),"$118,628","$118,628",,1 hr 38 min,,Biography;Documentary;History;Music
Cavite, (2005),"$70,071",,,1 hr 20 min,,Thriller
Color Out of Space, (2019),"$765,561","$257,949",,1 hr 51 min,,Horror;Mystery;Sci-Fi;Thriller
Cauce, (2017),"$5,449","$5,449",,,,
Don't Think Twice, (2016),"$4,417,667",,,1 hr 32 min,R,Comedy;Drama
Incident in a Ghostland, (2018),"$5,620,406","$5,620,406",,1 hr 31 min,,Drama;Horror;Mystery;Thriller
Bibi & Tina, (2014),"$8,906,168","$8,906,168",,1 hr 41 min,,Fantasy
CB4, (1993),"$17,953,778",,,1 hr 29 min,R,Comedy;Music
The Necessities of Life, (2008),"$8,393","$8,393",,1 hr 42 min,PG,Drama
Salaar, (2023),"$8,929,282","$3,029,266",,2 hr 55 min,,Action;Crime;Drama;Thriller
Las vidas de Celia, (2006),"$34,471","$34,471",,1 hr 41 min,,Drama
Cedar Boys, (2009),"$171,397","$171,397",,1 hr 40 min,,Crime;Drama
Cedar Rapids, (2011),"$6,861,102","$867,834",,1 hr 27 min,R,Comedy
Edie, (2017),"$71,790","$3,037,616",,1 hr 42 min,,Adventure;Drama
Celebrity, (1998),"$5,078,660",,,1 hr 53 min,R,Comedy;Drama
Celeste, (2018),"$6,707","$6,707",,1 hr 45 min,,Drama;Music
Celeste & Jesse Forever, (2012),"$3,094,813","$546,162",,1 hr 32 min,R,Comedy;Drama;Romance
In the City, (2003),"$550,269","$550,269",,1 hr 50 min,,Drama;Romance
Celia, (2018),"$271,699","$271,699",,1 hr 40 min,,Documentary
Celine: Through the Eyes of the World, (2010),"$119,274","$119,274",,2 hr,,Documentary;Music
Cell 211, (2009),"$19,305,314","$19,305,314",,1 hr 53 min,,Action;Crime;Drama;Thriller
Cell, (2016),"$1,323,012","$1,323,012",,1 hr 38 min,R,Action;Adventure;Horror;Sci-Fi;Thriller
The Cello, (2023),"$5,314","$5,314",,2 hr,R,Horror;Mystery;Thriller
The Celluloid Closet, (1995),"$1,400,591",,,1 hr 42 min,R,Documentary;History
Celos, (1999),"$39,762","$39,762",,1 hr 45 min,,Drama
Celsius 41.11: The Temperature at Which the Brain... Begins to Die, (2004),"$93,000",,,1 hr 12 min,R,Documentary;War
Celtic Pride, (1996),"$9,255,027",,,1 hr 31 min,PG-13,Comedy;Sport
The Cement Garden, (1993),"$322,975",,,1 hr 45 min,,Drama
Cemetery Junction, (2010),"$2,328,877","$2,328,877",,1 hr 35 min,R,Comedy;Drama
Cemetery Man, (1994),"$253,986",,,1 hr 43 min,R,Comedy;Horror
Cemetery of Splendor, (2015),"$51,950","$46,982",,2 hr 2 min,,Drama;Fantasy;Mystery
Kings Go Forth, (1958),,,,1 hr 49 min,,Action;Drama;Romance;War
Ask the Dust, (2006),"$743,847","$1,716,210",,1 hr 57 min,R,Drama;Romance
The Searchers, (1956),"$1,071",,"$3,750,000",1 hr 59 min,,Adventure;Drama;Western
Center Stage: Turn It Up, (2008),"$34,073","$34,073",,1 hr 35 min,PG-13,Drama;Music;Romance
Last Life in the Universe, (2003),"$32,014","$31,081",,1 hr 52 min,R,Comedy;Drama;Romance
Centigrade, (2020),"$16,263","$15,545",,1 hr 29 min,,Drama;Thriller
Central Station, (1998),"$5,969,553","$1,520",,1 hr 50 min,R,Drama
Central Intelligence, (2016),"$127,440,871","$89,500,000","$50,000,000",1 hr 47 min,PG-13,Action;Comedy;Crime
Central Park, (2017),,,,1 hr 27 min,,Horror;Thriller
Center Stage, (2000),"$17,200,925","$9,185,016","$29,000,000",1 hr 55 min,PG-13,Drama;Music;Romance
Gladiators of Rome, (2012),"$8,201","$10,071,000",,1 hr 34 min,PG,Adventure;Animation;Comedy;Family;Fantasy
Centurion, (2010),"$123,570","$6,766,862","$12,000,000",1 hr 37 min,R,Action;Drama;History;War
Century, (1993),"$7,271",,,1 hr 52 min,R,Drama;Romance
Fuga de cerebros 2, (2011),"$7,030,376","$7,030,376",,1 hr 46 min,,Comedy;Romance
Ceremony, (2010),"$22,270","$25,904",,1 hr 29 min,R,Comedy;Romance
Certain Women, (2016),"$1,087,585","$443,676",,1 hr 47 min,R,Drama
Certifiably Jonathan, (2007),,,,1 hr 25 min,,Comedy;Documentary
Certified Copy, (2010),"$1,373,975","$6,362,657",,1 hr 46 min,,Drama;Romance
Servants, (2020),"$28,033","$28,033",,1 hr 20 min,,Drama
Cezanne et Moi, (2016),"$257,597","$4,271,986",,1 hr 57 min,R,Biography;Drama
Cha cha cha, (2013),"$269,432","$269,432",,1 hr 35 min,,Crime;Drama;Thriller
Cheong-chun Hap-chang-dan - Tto Ha-na-ui Kkum, (2017),"$31,869","$31,869",,,,
Dil Chahta Hai, (2001),"$316,221","$316,221",,3 hr 3 min,,Comedy;Drama;Romance
Chaar Sahibzaade 2: Rise of Banda Singh Bahadur, (2016),"$700,723","$556,129",,2 hr 14 min,,Animation
Exposed, (2016),"$269,915","$269,915",,1 hr 42 min,R,Crime;Drama;Mystery;Thriller
One to Another, (2006),"$18,435",,,1 hr 35 min,,Drama
Chaal Jeevi Laiye, (2019),"$100,113","$100,113",,2 hr 17 min,,Drama
Dangerous Flowers, (2006),"$391,100","$391,100",,1 hr 42 min,R,Action;Comedy
Chain Reaction, (1996),"$21,226,204","$38,983,130",,1 hr 47 min,PG-13,Action;Drama;Sci-Fi;Thriller
Chain Kulii Ki Main Kulii, (2007),"$547,859","$547,859",,1 hr 58 min,,Comedy;Drama;Family;Fantasy;Sport
Chain Letter, (2010),"$138,788","$716,397","$3,000,000",1 hr 28 min,R,Horror;Mystery
Chain of Command, (2015),"$49,286","$49,286",,1 hr 28 min,R,Action;Thriller
Wings of Desire, (1987),"$3,333,969","$183,196",,2 hr 8 min,,Drama;Fantasy;Romance
Ship of Fools, (1965),$206,$206,,2 hr 29 min,,Drama;Romance;War
Chained, (2012),"$77,839","$77,839",,1 hr 34 min,R,Crime;Drama;Horror;Thriller
Chained for Life, (2018),"$17,431",,,1 hr 31 min,,Drama
Chained Heat, (1983),"$6,149,983",,,1 hr 35 min,,Action;Crime;Drama;Thriller
No Chains No Masters, (2024),"$3,108,511","$3,108,511",,1 hr 38 min,,Drama
Crock of Gold: A Few Rounds with Shane MacGowan, (2020),"$2,455","$139,786",,2 hr 4 min,,Biography;Documentary;Music
Chairman of the Board, (1997),"$181,233",,,1 hr 35 min,PG-13,Comedy
Chantal in Fairyland, (2024),"$29,671,107","$29,671,107",,1 hr 58 min,,Comedy;Fantasy
Chak De! India, (2007),"$1,120,404","$20,384,840",,2 hr 33 min,,Drama;Family;Sport
Chori Chori, (2003),"$833,714","$833,714",,2 hr 15 min,,Comedy;Drama;Musical;Romance
Chakravyuh, (2012),"$151,778","$2,482,719",,2 hr 32 min,,Action;Drama;Thriller
Dharam Yudh Morcha, (2016),"$11,462","$11,462",,2 hr 2 min,,Action;Biography
One Missed Call, (2003),"$17,605,379","$17,605,379",,1 hr 52 min,R,Horror;Mystery
Chal Chala Chal, (2009),"$299,462","$299,462",,2 hr 18 min,,Action;Comedy;Crime;Drama
Chal Mere Bhai, (2000),"$199,227",,,2 hr 16 min,,Comedy;Romance
Chalet Girl, (2011),"$1,710","$5,466,940",,1 hr 37 min,R,Comedy;Romance;Sport
Chalk, (2006),"$302,845",,,1 hr 25 min,PG-13,Comedy;Drama
No Hard Feelings, (2023),"$50,452,282","$36,804,125",,1 hr 43 min,R,Comedy;Romance
Carlitos and the Chance of a Lifetime, (2008),"$2,064,565","$2,064,565",,1 hr 47 min,,Comedy;Drama;Sport
Masters of the Universe, (2026),,,,,,Action;Adventure;Family;Fantasy;Sci-Fi
Born to Be Free, (2016),"$3,638","$3,638",,1 hr 14 min,,Documentary
Challenger, (2024),"$2,053,256","$2,053,256",,1 hr 35 min,,Comedy
Challengers, (2024),"$50,119,408","$45,900,000",,2 hr 11 min,R,Comedy;Drama;Romance;Sport
Chalo Dilli, (2011),"$94,300","$96,885",,2 hr 35 min,,Comedy;Drama
La Bamba, (1987),"$54,215,416",,,1 hr 48 min,,Biography;Drama;Music
Chalte Chalte, (2003),"$836,225","$5,109,197",,2 hr 47 min,,Drama;Romance
Hamara Dil Aapke Paas Hai, (2000),"$392,076",,,2 hr 45 min,,Action;Drama;Romance
Chamada a Cobrar, (2012),"$2,805","$2,805",,1 hr 12 min,,Drama;Thriller
Hindustan Ki Kasam, (1999),"$310,330",,,2 hr 26 min,,Action;Drama
House of Frankenstein, (1944),,,,1 hr 11 min,,Fantasy;Horror;Sci-Fi
Coco Before Chanel, (2009),"$6,113,834","$44,699,100","$23,000,000",1 hr 45 min,PG-13,Biography;Drama
Chamku, (2008),"$519,015","$519,015",,1 hr 45 min,,Action;Crime;Thriller
Champ, (2011),"$3,232,193","$3,232,193",,2 hr 13 min,,Comedy;Drama;Sport
Champagne, (1928),$150,,,1 hr 26 min,,Comedy
Undisputed, (2002),"$12,764,657","$2,181,493","$20,000,000",1 hr 36 min,R,Action;Crime;Drama;Sport
Championext, (2023),"$12,899,042","$12,899,042",,2 hr 5 min,,Comedy
The Mighty Ducks, (1992),"$50,752,337",,"$10,000,000",1 hr 44 min,PG,Comedy;Drama;Family;Sport
Leap of Faith, (1992),"$23,369,283",,,1 hr 48 min,PG-13,Comedy;Drama;Romance
Chann Pardesee, (1981),"$3,354","$3,354",,2 hr 27 min,,Drama
The Running Man, (1987),"$38,122,105",,"$27,000,000",1 hr 41 min,,Action;Sci-Fi;Thriller
Chance Pe Dance, (2010),"$168,643","$51,976",,2 hr 2 min,,Comedy;Drama;Music
Chances Are, (1989),"$16,278,590",,,1 hr 48 min,,Comedy;Fantasy;Romance
"Life, Above All", (2010),"$134,461","$96,068",,1 hr 40 min,PG-13,Drama
Enkilum Chandrike, (2023),"$24,911","$24,911",,2 hr 6 min,,Comedy;Drama;Romance
CC2C, (2009),"$921,738","$12,517,742",,2 hr 34 min,PG-13,Action;Comedy;Drama;Fantasy
Chandramukhi 2, (2023),"$4,049","$4,049",,2 hr 52 min,,Action;Comedy;Drama;Horror
Chandramukhi, (2022),"$12,199","$12,199",,2 hr 44 min,,Drama;Romance
The Magician, (2005),$406,"$18,218",,1 hr 25 min,,Crime;Drama
Twilight, (2008),"$193,962,473","$214,467,942","$37,000,000",2 hr 2 min,PG-13,Drama;Fantasy;Romance
Change Nothing, (2009),"$4,432","$4,432",,1 hr 40 min,,Documentary;Music
A Change of Heart, (2021),"$249,827","$249,827",,1 hr 52 min,,Drama
Three Christs, (2017),"$36,723",,,1 hr 49 min,R,Drama
Skin Deep, (1989),"$19,674,852",,,1 hr 41 min,,Comedy;Drama;Romance
Changing Lanes, (2002),"$66,818,548","$28,117,216","$45,000,000",1 hr 38 min,R,Drama;Thriller
The Game, (1997),"$48,323,648","$61,100,000",,2 hr 9 min,R,Drama;Mystery;Thriller
Machi Action, (2013),"$9,167","$9,167",,1 hr 34 min,,Comedy
M*A*S*H: The Comedy That Changed Television, (2024),,,,1 hr 29 min,,Talk-Show
Switching Channels, (1988),"$9,129,999",,,1 hr 45 min,,Comedy;Crime
Daughter of Rage, (2022),$273,$273,,1 hr 31 min,,Drama
Avanti!, (1972),"$22,792","$22,792",,2 hr 24 min,,Comedy;Romance
Chaos, (2005),"$7,000,248","$7,000,248",,1 hr 46 min,R,Action;Crime;Drama;Thriller
Chaos Theory, (2007),"$240,476","$97,964",,1 hr 27 min,PG-13,Comedy;Drama;Romance
Chaos Walking, (2021),"$13,287,908","$13,220,224",,1 hr 49 min,PG-13,Action;Adventure;Fantasy;Sci-Fi;Western
Chaplin, (1992),"$9,493,259",,,2 hr 23 min,PG-13,Biography;Comedy;Drama
Chappaquiddick, (2017),"$17,395,520","$867,950",,1 hr 46 min,PG-13,Biography;Drama;History;Thriller
Chapter 27, (2007),"$56,215","$131,273",,1 hr 24 min,R,Biography;Crime;Drama;History
Chappie, (2015),"$31,569,268","$71,242,621","$49,000,000",2 hr,R,Action;Crime;Drama;Sci-Fi;Thriller
Character, (1997),"$623,983",,,2 hr 2 min,R,Crime;Drama;Mystery;Thriller
Charade, (1963),"$173,057","$173,057",,1 hr 53 min,,Comedy;Mystery;Romance;Thriller
Charm City Kings, (2020),,,,2 hr 5 min,R,Drama
Bharat, (2019),"$2,971,549","$32,289,714",,2 hr 30 min,Not Rated,Action;Comedy;Drama
The Charge of the Light Brigade, (1936),,,,1 hr 55 min,,Action;Adventure;Romance;War
One from the Heart, (1981),"$697,872","$18,740",,1 hr 47 min,,Drama;Musical;Romance
84 Charing Cross Road, (1987),"$1,083,486",,,1 hr 40 min,,Biography;Drama;Romance
Chariots of Fire, (1981),"$58,972,904","$344,064",,2 hr 5 min,,Biography;Drama;Sport
Shazam! Fury of the Gods, (2023),"$57,638,006","$76,500,000",,2 hr 10 min,PG-13,Adventure;Comedy;Fantasy;Sci-Fi
Zero Charisma, (2013),"$9,417",,,1 hr 26 min,,Comedy;Drama
About a Girl, (2014),"$102,011","$102,011",,1 hr 44 min,,Comedy;Drama
The Charlemagne Code, (2008),"$1,215,851","$1,215,851",,2 hr,,Action;Adventure;Mystery
The Resurrection of Charles Manson, (2023),"$29,988","$29,988",,1 hr 18 min,,Horror;Thriller
DOA: Dead or Alive, (2006),"$480,813","$7,082,512",,1 hr 27 min,PG-13,Action;Adventure;Mystery
Charleston, (2017),"$20,270","$20,270",,1 hr 59 min,,Comedy;Drama
Lean on Pete, (2017),"$1,163,056","$1,280,528",,2 hr 1 min,R,Adventure;Drama;Sport
Angel and the Badman, (1947),,,,1 hr 40 min,,Drama;Romance;Western
One Eye Red, (2007),"$1,040,529","$1,040,529",,1 hr 31 min,,Comedy;Drama;Fantasy
Charley Varrick, (1973),$194,$194,,1 hr 51 min,,Crime;Drama;Thriller
Charley's Aunt, (1941),,,,1 hr 20 min,,Comedy;Romance
The Perks of Being a Wallflower, (2012),"$17,742,948","$15,641,179",,1 hr 43 min,PG-13,Drama
Charlie Chan at the Circus, (1936),,,,1 hr 12 min,,Mystery
Charlie Bartlett, (2007),"$3,951,699","$1,303,287","$12,000,000",1 hr 37 min,R,Comedy;Drama;Romance
Charlie Chan at the Opera, (1936),,,,1 hr 8 min,,Mystery
Charlie Chan at the Olympics, (1937),,,,1 hr 11 min,,Mystery
Charlie Chan at the Race Track, (1936),,,,1 hr 10 min,,Mystery
Charlie Chan in London, (1934),,,,1 hr 19 min,,Crime;Drama;Mystery;Thriller
Charlie Chan in Egypt, (1935),,,,1 hr 13 min,,Crime;Drama;Mystery;Thriller
Charlie Chan in Paris, (1935),,,,1 hr 12 min,,Mystery
Charlie Chan in Shanghai, (1935),,,,1 hr 11 min,,Crime;Drama;Mystery;Thriller
Charlie St. Cloud, (2010),"$31,162,545","$17,028,159","$44,000,000",1 hr 40 min,PG-13,Drama;Fantasy;Romance
Charlie Chaplin 2, (2019),"$14,678","$14,678",,2 hr 8 min,,Comedy
Charlie Countryman, (2013),"$11,650","$432,340",,1 hr 43 min,R,Comedy;Drama;Romance;Thriller
Freedom on Parole, (2010),"$984,399","$984,399",,1 hr 35 min,,Comedy;Drama
"Love, Charlie: The Rise and Fall of Chef Charlie Trotter", (2021),"$18,757",,,1 hr 36 min,,Documentary
Thelma the Unicorn, (2024),,,,1 hr 33 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Musical
Charlie's Country, (2013),"$42,937","$615,242",,1 hr 48 min,,Adventure;Drama
Death Wish, (1974),"$22,000,000",,,1 hr 33 min,,Action;Crime;Drama;Thriller
Charlotte, (2021),"$18,520","$192,107",,1 hr 32 min,,Animation;Biography;Drama;History;War
For Ever Mozart, (1996),"$25,000",,,1 hr 24 min,,Comedy;Drama;War
Charlotte Gray, (2001),"$741,394","$4,581,715",,2 hr 1 min,PG-13,Drama;Romance;Thriller;War
Charlotte Sometimes, (2002),"$150,445","$97,109",,1 hr 25 min,R,Drama;Romance
Charly, (2002),"$814,666",,,1 hr 43 min,PG,Comedy;Drama;Romance
Tayna Sukharevoy bashni. Charodey ravnovesiya, (2015),"$8,442,829","$8,442,829",,1 hr 16 min,,Animation;Fantasy;History
La Leyenda del Charro Negro, (2018),"$5,351,716","$5,351,716",,1 hr 25 min,,Adventure;Animation;Fantasy;Mystery
Charlatan, (2020),"$2,477,630","$2,477,630",,1 hr 58 min,,Biography;Drama;History
Last Seen Alive, (2022),"$5,950,199","$5,950,199",,1 hr 35 min,R,Crime;Drama;Mystery;Thriller
Patients, (2016),"$8,700,784","$8,700,784",,1 hr 50 min,,Comedy;Drama
The Chaser, (2008),"$36,495,748","$36,495,748",,2 hr 5 min,,Action;Crime;Drama;Thriller
The Dog Who Travelled by Train, (2023),"$3,362,222","$3,362,222",,,,Family
Chasers, (1994),"$1,596,687",,,1 hr 42 min,R,Action;Comedy;Drama;Romance
Chashme Baddoor, (2013),"$170,764","$170,764",,2 hr 1 min,,Comedy;Drama
Chasing Dream, (2019),"$3,483,793","$3,483,793",,1 hr 58 min,,Comedy;Drama;Romance
Chasing Amy, (1997),"$12,021,272",,,1 hr 53 min,R,Comedy;Drama;Romance
Bill Traylor: Chasing Ghosts, (2019),"$4,504",,,1 hr 15 min,,Documentary
Chasing Ice, (2012),"$1,328,467","$30,201",,1 hr 15 min,PG-13,Biography;Documentary
Chasing Madoff, (2010),"$157,612",,,1 hr 31 min,,Documentary
Chasing Mavericks, (2012),"$6,002,756","$1,939,360","$20,000,000",1 hr 56 min,PG,Biography;Drama;Sport
The Deer Hunter, (1978),"$48,979,328","$95,051","$15,000,000",3 hr 3 min,,Drama;War
Chasing the Dragon, (2017),"$456,854","$87,509,088",,2 hr 8 min,,Action;Biography;Crime;History
Chasing the Dragon II: Wild Wild Bunch, (2019),"$196,634","$45,541,827",,1 hr 41 min,Not Rated,Action;Biography;Crime;Thriller
Just Like Heaven, (2005),"$48,318,130","$54,536,301","$58,000,000",1 hr 35 min,PG-13,Comedy;Drama;Fantasy;Romance
Dragon Hunters, (2008),"$12,389,088","$12,389,088",,1 hr 20 min,PG,Action;Adventure;Animation;Comedy;Family;Fantasy
Chatroom, (2010),"$683,912","$683,912",,1 hr 37 min,R,Drama;Horror;Thriller
The Golden Boys, (2008),"$43,600",,,1 hr 37 min,PG,Comedy;Romance
Chatrapathi, (2023),"$6,526","$6,526",,2 hr 4 min,,Action;Drama
Vekh Baraatan Challiyan, (2017),"$412,905","$412,905",,2 hr 2 min,,Comedy;Drama
Chattahoochee, (1989),"$259,486",,,1 hr 38 min,,Biography;Drama
Chattambi, (2022),"$3,318","$3,318",,2 hr 2 min,,Drama
The Sin, (2004),"$105,500","$105,500",,1 hr 35 min,,Thriller
Bhagam Bhag, (2006),"$789,963","$13,940,933",,2 hr 37 min,,Comedy;Drama;Mystery;Thriller
Che: Part One, (2008),"$748,555","$33,460,511",,2 hr 14 min,,Biography;Drama;History;War
It's a Wonderful Life, (1946),"$1,483,643","$8,256,665",,2 hr 10 min,PG,Drama;Family;Fantasy;Romance
Che: Part Two, (2008),"$748,555","$7,889,608",,2 hr 15 min,,Biography;Drama;History;War
Cheap Thrills, (2013),"$59,424",,,1 hr 28 min,,Comedy;Crime;Drama;Thriller
How to Marry a Millionaire, (1953),$713,$713,,1 hr 35 min,,Comedy;Drama;Romance
The Dilemma, (2011),"$48,475,290","$21,246,676","$70,000,000",1 hr 51 min,PG-13,Comedy;Drama
Dunston Checks In, (1996),"$9,871,065",,,1 hr 28 min,PG,Adventure;Comedy;Family
Chebi: My Fluffy Friend, (2023),"$77,609,926","$77,609,926",,1 hr 53 min,,Comedy;Family
Cheburashka, (2010),"$3,565,391","$3,565,391",,1 hr 20 min,,Action;Animation;Family;Fantasy
Check and Mate, (2001),"$9,444","$9,444",,1 hr 38 min,,Drama;Mystery
Checker Tobi und die Reise zu den fliegenden Flüssen, (2023),"$7,953,458","$7,953,458",,1 hr 33 min,,Adventure;Documentary;Family
Checkered Flag or Crash, (1977),,,,1 hr 35 min,,Adventure;Comedy
Checking Out, (1988),"$30,877",,,1 hr 36 min,,Comedy
Checkmate, (2024),"$82,183","$82,183",,1 hr 44 min,,Action;Comedy;Thriller
Checkpoint Rock: Songs from Palestine, (2009),"$5,430","$5,430",,1 hr 13 min,,Documentary
Cheech, (2006),"$329,972",,,1 hr 44 min,,Drama
Freche Mädchen, (2008),"$8,402,879","$8,402,879",,1 hr 37 min,,Comedy;Drama;Romance
Cheeni Kum, (2007),"$697,369","$8,481,096",,2 hr 20 min,,Comedy;Drama;Romance
Cheenti Cheenti Bang Bang, (2008),"$21,942","$21,942",,,,Animation;Family
The Fure Fure Girl, (2008),"$648,770","$648,770",,1 hr 54 min,,Comedy;Family;Sport
Cheerful Weather for the Wedding, (2012),"$2,651","$168,271",,1 hr 29 min,PG,Comedy;Drama;Romance
Fired Up!, (2009),"$17,231,291","$1,367,811","$20,000,000",1 hr 30 min,PG-13,Comedy;Sport
Beach Party, (1963),,,,1 hr 41 min,,Comedy;Musical;Romance
Il cacio con le pere, (2023),"$11,287","$11,287",,,,Comedy
Can You Bring It: Bill T. Jones and D-Man in the Waters, (2020),"$9,723",,,1 hr 34 min,,Documentary
Cheetah, (1989),"$8,153,677",,,1 hr 23 min,,Adventure;Drama;Family
Chef, (2014),"$31,424,003","$19,016,692",,1 hr 54 min,R,Adventure;Comedy;Drama
Chef's Special, (2008),"$8,997,644","$8,997,644",,1 hr 51 min,,Comedy;Romance
Chehre, (2021),"$181,375","$181,375",,2 hr 19 min,,Drama;Mystery;Thriller
Chelsea on the Rocks, (2008),"$11,799","$6,698",,1 hr 29 min,R,Documentary
Goat Story 2: with Cheese, (2012),"$837,373","$837,373",,1 hr 23 min,,Animation;Comedy;Family;Music
Chelsea Walls, (2001),"$60,902",,,1 hr 49 min,R,Drama
Chemical Wedding, (2008),"$9,439","$9,439",,1 hr 49 min,,Comedy;Horror;Mystery;Sci-Fi;Thriller
Body Chemistry, (1990),"$2,415,312",,,1 hr 24 min,,Drama;Thriller
Kal Ho Naa Ho, (2003),"$1,991,922","$11,222,598",,3 hr 6 min,,Comedy;Drama;Musical;Romance
"I Love You, I Love You", (1968),"$71,717","$8,676",,1 hr 34 min,,Drama;Sci-Fi
Chennai 600028 II: Second Innings, (2016),"$23,906","$23,906",,2 hr 34 min,,Comedy;Drama;Romance;Sport
Chennai Express, (2013),"$5,307,960","$4,926,693",,2 hr 21 min,,Action;Comedy;Drama;Romance
Cherche fiancé tous frais payés, (2007),"$1,395,289","$1,395,289",,1 hr 32 min,,Comedy
Chéri, (2009),"$2,715,657","$6,652,585","$23,000,000",1 hr 40 min,R,Comedy;Drama;Romance
Cherish, (2002),"$179,751",,,1 hr 39 min,R,Comedy;Drama;Mystery;Thriller
Yaadein..., (2001),"$1,000,229","$93,590",,2 hr 51 min,,Drama;Musical;Romance
Honey & Clover, (2006),"$1,855,339","$1,855,339",,1 hr 57 min,,Drama;Romance
Cherry, (2021),,,,2 hr 22 min,R,Biography;Crime;Drama
Cherry Blossoms, (2008),"$104,589","$12,757,069",,2 hr 7 min,,Drama;Romance
Cherrybomb, (2009),"$30,143","$30,143",,1 hr 16 min,,Action;Drama;Romance;Thriller
Free Land, (2007),"$419,938","$419,938",,1 hr 44 min,,Drama
Children of the Mist, (2021),"$98,452","$98,452",,1 hr 32 min,,Documentary
Chess Story, (2021),"$846,611","$846,611",,1 hr 50 min,,Drama;Thriller;War
Chestnut: Hero of Central Park, (2004),"$247,327","$247,327",,1 hr 27 min,G,Comedy;Drama;Family
A Knight's Tale, (2001),"$56,569,702","$60,917,771","$65,000,000",2 hr 12 min,PG-13,Action;Adventure;Romance
The Cheyenne Social Club, (1970),,,,1 hr 43 min,GP,Western
Cheyenne Autumn, (1964),"$10,980","$10,980",,2 hr 34 min,,Drama;History;Western
Chalga, (2023),"$713,679","$713,679",,1 hr 52 min,,Drama
Chhapaak, (2020),"$604,334","$5,927,766",,2 hr,,Biography;Drama
Hero Naam Yaad Rakhi, (2015),"$67,983","$67,983",,1 hr 41 min,,Romance;Thriller
Chhota Bheem and the Throne of Bali, (2013),"$735,550","$735,550",,2 hr 10 min,,Action;Adventure;Animation;Comedy;Family;Fantasy
The Dry, (2020),"$364,237","$15,212,049",,1 hr 57 min,R,Crime;Drama;Mystery;Thriller
Chi-Raq, (2015),"$2,653,032","$66,667",,2 hr 7 min,R,Comedy;Crime;Drama;Musical
