Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
Losing Isaiah, (1995),"$7,603,766",,,1 hr 51 min,R,Drama
The Haunting, (1999),"$91,411,151","$85,900,000","$80,000,000",1 hr 53 min,PG-13,Fantasy;Horror;Mystery;Thriller
Lost and Delirious, (2001),"$307,233","$89,664",,1 hr 43 min,R,Drama;Romance
Lost & Found, (2022),"$700,496","$700,496",,1 hr 40 min,,Crime;Drama;Thriller
Lost and Love, (2015),"$188,817","$34,741,360",,1 hr 48 min,,Drama
Lost Angels, (1989),"$1,247,946",,,1 hr 56 min,,Drama
Lost Boys of Sudan, (2003),"$188,467",,,1 hr 27 min,,Documentary
The City of Lost Children, (1995),"$1,738,611","$43,139","$18,000,000",1 hr 52 min,R,Adventure;Drama;Fantasy;Sci-Fi
Lost at Christmas, (2020),"$5,262","$5,262",,1 hr 40 min,,Comedy;Drama;Romance
The Lost City, (2022),"$105,344,029","$87,563,655",,1 hr 52 min,PG-13,Action;Adventure;Comedy;Romance
The Last Continent, (2007),"$4,725","$4,725",,2 hr,,Documentary
Lost Embrace, (2004),"$190,860","$2,107,872",,1 hr 39 min,,Comedy
Atlantis: The Lost Empire, (2001),"$84,056,472","$101,997,253","$120,000,000",1 hr 35 min,PG,Action;Adventure;Animation;Family;Fantasy;Sci-Fi
Last Flight Home, (2022),"$10,984",,,1 hr 46 min,,Documentary
Lost Highway, (1997),"$3,726,792","$110,015",,2 hr 14 min,R,Drama;Mystery;Thriller
Last Holiday, (2006),"$38,399,961","$5,051,885","$45,000,000",1 hr 52 min,PG-13,Comedy;Drama;Romance
Homeward Bound II: Lost in San Francisco, (1996),"$32,772,492",,,1 hr 28 min,,Adventure;Comedy;Family;Romance
Lost City Raiders, (2008),,,,1 hr 30 min,PG-13,Action;Adventure;Sci-Fi
Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi, (2019),"$18,738,951","$18,738,951",,1 hr 40 min,,Action;Adventure;Animation;Family
Lost Illusions, (2021),"$126,391","$8,508,793",,2 hr 29 min,,Drama;Romance
Lost on a Mountain in Maine, (2024),"$919,785","$79,441",,1 hr 38 min,PG,Adventure;Drama;Family
Lost in Translation, (2003),"$44,585,453","$74,101,484","$4,000,000",1 hr 42 min,R,Comedy;Drama
Lost in America, (1985),"$10,179,000",,,1 hr 31 min,,Comedy
Lost in Beijing, (2007),"$11,163","$1,339,804",,1 hr 52 min,,Drama
Lost in Hong Kong, (2015),"$1,302,281","$254,981,631",,1 hr 54 min,,Action;Adventure;Comedy;Crime;Family;Romance;Thriller
Lost in La Mancha, (2002),"$732,393","$674,626",,1 hr 33 min,R,Documentary
Lost in Paradise, (2011),"$6,338","$6,338",,1 hr 43 min,,Drama;Romance
Lost in Paris, (2016),"$691,597","$1,395,628",,1 hr 23 min,,Comedy
Lost in Siberia, (2012),"$1,656,237","$1,656,237",,1 hr 40 min,,Comedy
Lost in Space, (1998),"$69,117,629","$67,041,794","$80,000,000",2 hr 10 min,PG-13,Action;Adventure;Sci-Fi;Thriller
Lost in Thailand, (2012),"$57,387","$197,700,000",,1 hr 45 min,,Adventure;Comedy;Drama
The in Crowd, (2000),"$5,280,035",,"$24,000,000",1 hr 45 min,PG-13,Drama;Mystery;Thriller
Don't Breathe, (2016),"$89,217,875","$68,543,127","$9,900,000",1 hr 28 min,R,Crime;Horror;Thriller
In the Lost Lands, (2025),,,,1 hr 41 min,R,Action;Adventure;Fantasy
Lost in the Stars, (2022),"$1,721,446","$485,916,028",,2 hr 1 min,,Crime;Drama;Mystery
Wonders in the Suburbs, (2019),"$1,029","$1,029",,1 hr 49 min,,Comedy
Lost in Time, (2003),"$1,986,486","$1,986,486",,1 hr 49 min,,Drama;Romance
Lost in Yonkers, (1993),"$9,285,189",,,1 hr 54 min,PG,Comedy;Drama
Lost Indulgence, (2008),"$304,419","$304,419",,1 hr 40 min,,Drama
Lost Kisses, (2010),"$151,454","$151,454",,1 hr 20 min,,Drama
We Were Soldiers, (2002),"$78,122,718","$37,252,197","$75,000,000",2 hr 18 min,R,Action;Drama;History;War
Lost River, (2014),"$45,431","$570,069",,1 hr 35 min,R,Drama;Fantasy;Mystery;Thriller
The Last of the Sea Women, (2024),"$1,994","$1,994",,1 hr 27 min,,Documentary
Lost Songs of Anatolia, (2008),"$63,592","$63,592",,1 hr 36 min,,Documentary;Music
Last Days of Spring, (2020),"$84,619","$84,619",,1 hr 17 min,,Drama
The Journey Home, (2014),"$3,016,126","$3,016,126",,1 hr 38 min,PG,Adventure;Drama;Family
DuckTales the Movie: Treasure of the Lost Lamp, (1990),"$18,115,724",,,1 hr 14 min,,Adventure;Animation;Comedy;Family;Fantasy
"Lost, Found", (2018),"$41,043,552","$41,043,552",,1 hr 42 min,,Drama;Mystery
Los Lonely Boys: Cottonfields and Crossroads, (2006),,,,1 hr 30 min,PG,Documentary;Music
Let Me In, (2010),"$12,134,935","$14,958,657","$20,000,000",1 hr 56 min,R,Drama;Fantasy;Horror;Mystery;Thriller
The Sweeney, (2012),"$26,650","$7,681,662",,1 hr 52 min,R,Action;Crime;Drama
Best of Luck, (2013),"$179,946","$179,946",,2 hr 13 min,,Action;Comedy
Pettson and Findus: Findus Moves House, (2018),"$2,627,805","$2,627,805",,1 hr 21 min,,Adventure;Animation;Comedy;Family
Lotte from Gadgetville, (2006),"$241,828","$241,828",,1 hr 21 min,,Animation;Comedy;Family;Sport
Heimat is a Space in Time, (2019),"$1,398","$1,398",,3 hr 38 min,,Documentary;History
Lottery Ticket, (2010),"$24,719,879",,"$17,000,000",1 hr 39 min,PG-13,Comedy
"Lou Andreas-Salomé, The Audacity to be Free", (2016),"$12,875","$462,525",,1 hr 53 min,,Biography;Drama;History;Romance
Louder Than a Bomb, (2010),"$40,000",,,1 hr 39 min,,Documentary
Louder Than Bombs, (2015),"$163,807","$996,917",,1 hr 49 min,R,Drama
Louis & Luca and the Snow Machine, (2013),"$12,345,881","$12,345,881",,1 hr 16 min,,Animation;Family
King of the Hill, (1993),"$1,214,231",,,1 hr 43 min,PG-13,Drama;History
The Band Wagon, (1953),"$14,537","$14,537",,1 hr 52 min,,Comedy;Musical;Romance
Thelma & Louise, (1991),"$45,360,915","$105,074","$16,500,000",2 hr 10 min,R,Adventure;Crime;Drama
Loulou, (1980),"$1,343","$1,343",,1 hr 50 min,,Drama;Romance
Werewolves Within, (2021),"$575,783","$416,115",,1 hr 37 min,R,Comedy;Horror;Mystery;Thriller
Lourdes, (2009),"$2,947,270","$2,947,270",,1 hr 36 min,,Drama
Come Back to Me, (2014),"$7,744",,,1 hr 36 min,R,Fantasy;Horror;Mystery;Thriller
Season of the Witch, (2011),"$24,827,228","$66,800,000","$40,000,000",1 hr 35 min,PG-13,Action;Adventure;Fantasy
Love, (2015),"$249,083","$611,974","$3,000,000",2 hr 15 min,,Drama;Romance
The Fast and the Furious: Tokyo Drift, (2006),"$62,514,415","$96,450,195",,1 hr 44 min,PG-13,Action;Crime;Thriller
I Love Hong Kong 2012, (2012),"$4,443,990","$4,443,990",,1 hr 40 min,,Comedy
Love + Hate, (2005),"$79,934","$79,934",,1 hr 26 min,,Drama
Christmas à La Carte, (2021),"$148,380","$148,380",,1 hr 25 min,,Comedy;Romance
Love Aaj Kal, (2009),"$2,430,083","$18,364,902",,2 hr 8 min,,Comedy;Drama;Romance
Love Actually... Sucks!, (2011),"$49,314","$49,314",,1 hr 23 min,,Drama;Romance
Love Affair, (1994),"$18,272,894",,"$60,000,000",1 hr 48 min,PG-13,Comedy;Drama;Romance
After We Fell, (2021),"$2,170,750","$19,582,955",,1 hr 38 min,R,Drama;Romance
"Crazy, Stupid, Love.", (2011),"$84,379,584","$60,700,000","$50,000,000",1 hr 58 min,PG-13,Comedy;Drama;Romance
Love Isn't Always on Time, (2014),"$123,774","$123,774",,1 hr 45 min,,Drama;Romance
Dungeons & Dragons: Honor Among Thieves, (2023),"$93,277,026","$111,910,737",,2 hr 14 min,PG-13,Action;Adventure;Comedy;Fantasy
Love and a .45, (1994),"$35,200",,,1 hr 41 min,R,Crime;Romance;Thriller
Love and a Bullet, (2002),"$18,926",,,1 hr 25 min,R,Action;Comedy;Crime;Romance
In Love and War, (1996),"$14,481,231","$10,891,063",,1 hr 53 min,PG-13,Biography;Drama;Romance;War
Love & Anarchy, (1973),$965,,,2 hr 4 min,,Comedy;Drama;Romance
Love & Other Drugs, (2010),"$32,367,005","$70,453,003","$30,000,000",1 hr 52 min,R,Comedy;Drama;Romance
Love & Basketball, (2000),"$27,475,093","$268,503","$20,000,000",2 hr 4 min,PG-13,Drama;Romance;Sport
Love and Bullets, (2017),"$1,668,753","$1,668,753",,2 hr 13 min,,Comedy;Crime;Musical;Romance
Love and Courage, (2005),"$7,458","$7,458",,1 hr 35 min,,Romance;Sport
Slow West, (2015),"$229,094","$1,066,480",,1 hr 24 min,R,Adventure;Drama;Romance;Thriller;Western
Love and Death on Long Island, (1997),"$2,581,012",,,1 hr 33 min,PG-13,Comedy;Drama
Thor: Love and Thunder, (2022),"$343,256,830","$417,671,251",,1 hr 58 min,PG-13,Adventure;Comedy;Romance;Sci-Fi
Fear and Desire, (1952),$953,,,1 hr 2 min,,Drama;Thriller;War
Love and Honor, (2013),"$19,684","$622,245",,1 hr 40 min,PG-13,Drama;Romance;War
The Heart and How to Use It, (2021),"$79,055","$79,055",,1 hr 33 min,,Comedy
Love & Human Remains, (1993),"$542,985",,,1 hr 40 min,R,Comedy;Drama
Wine and Kisses, (2007),"$7,800","$7,800",,,,Comedy
Mary and Max, (2009),"$1,740,429","$1,740,429",,1 hr 32 min,,Animation;Comedy;Drama
Love & Money, (1981),"$14,009",,,1 hr 30 min,,Drama;Romance
Love and Other Catastrophes, (1996),"$294,212",,,1 hr 16 min,R,Comedy;Romance
Love and Other Crimes, (2008),"$239,880","$239,880",,1 hr 46 min,,Comedy;Drama;Romance
Love and Other Disasters, (2006),"$6,369,805","$6,369,805",,1 hr 30 min,R,Comedy;Drama;Romance
The Other Woman, (2009),"$25,423","$1,425,920",,1 hr 59 min,R,Drama
Love and Other Troubles, (2012),"$341,318","$341,318",,1 hr 27 min,,Comedy;Romance
Love and Rage, (2009),"$300,578","$300,578",,1 hr 34 min,,Drama;Romance
Marianne & Leonard: Words of Love, (2019),"$1,012,034","$2,299,229",,1 hr 42 min,R,Biography;Documentary;Music;Romance
Love at First Hiccup, (2009),"$20,313","$20,313",,1 hr 30 min,R,Comedy;Romance
At First Sight, (1999),"$22,365,133",,"$60,000,000",2 hr 8 min,PG-13,Drama;Romance
Love at Large, (1990),"$1,436,308",,,1 hr 37 min,,Comedy;Drama;Mystery;Romance
Love at Seventh Sight, (2009),"$29,293","$29,293",,1 hr 30 min,,Drama;Romance
Love at Stake, (1987),"$61,789",,,1 hr 26 min,,Comedy
Bed & Breakfast: Love is a Happy Accident, (2010),"$269,406","$269,406",,1 hr 29 min,PG-13,Comedy;Romance
Love Birds, (2011),"$478,315","$478,315",,1 hr 43 min,PG-13,Comedy;Romance
Love Bite, (2012),"$238,177","$238,177",,1 hr 31 min,,Comedy;Horror;Romance
Bond of Love, (2001),"$335,431","$335,431",,2 hr 54 min,,Drama
Karobaar, (2000),"$45,200",,,3 hr,,Drama;Romance
Down by Love, (2016),$675,"$53,105",,1 hr 50 min,,Biography;Drama;Romance
Horse Camp: A Love Tail, (2020),"$23,641","$23,641",,1 hr 21 min,,Family
Love at First Child, (2015),"$3,840,883","$3,840,883",,1 hr 31 min,,Comedy;Romance
Love Comes Lately, (2007),"$78,079","$149,621",,1 hr 26 min,,Comedy;Drama
Love Comes After, (2013),"$8,683","$8,683",,1 hr 17 min,,Drama;Romance
Love Actually, (2003),"$60,221,410","$189,550,818","$40,000,000",2 hr 15 min,R,Comedy;Drama;Romance
Love Crime, (2010),"$539,792","$3,156,730",,1 hr 46 min,,Crime;Drama;Mystery;Thriller
Love Crimes, (1992),"$2,287,928",,,1 hr 30 min,,Romance;Thriller
Crimes of Passion: Death of a Loved One, (2013),"$569,491","$569,491",,1 hr 29 min,,Crime
Love Don't Cost a Thing, (2003),"$21,924,226","$39,846",,1 hr 40 min,PG-13,Comedy;Drama;Romance
Feardotcom, (2002),"$13,258,249","$5,643,766","$40,000,000",1 hr 41 min,R,Crime;Horror;Thriller
Love Is Eternal While It Lasts, (2004),"$9,035,609","$9,035,609",,1 hr 48 min,,Comedy;Romance
Love Exposure, (2008),,,,3 hr 57 min,,Action;Comedy;Drama;Romance;Thriller
Kadhalil Sodhappuvadhu Yeppadi, (2012),"$6,558","$6,558",,2 hr 7 min,,Comedy;Romance
Love Fiction, (2012),"$11,352,431","$11,352,431",,2 hr 1 min,,Comedy;Romance
Love Field, (1992),"$1,014,726",,,1 hr 45 min,,Drama
Home for Rent, (2023),"$1,770,940","$1,770,940",,2 hr 4 min,,Horror;Mystery;Thriller
Love for Sale, (2006),"$13,703",,,1 hr 30 min,,Drama
Love Forecast, (2015),"$32,211","$13,576,426",,1 hr 58 min,,Comedy;Drama;Romance
From Ground Zero, (2024),,,,1 hr 52 min,,Animation;Documentary;Drama
From Paris with Love, (2010),"$24,077,427","$28,767,069","$52,000,000",1 hr 32 min,R,Action;Crime;Thriller
Kabukicho Love Hotel, (2014),"$85,261","$85,261",,2 hr 15 min,,Drama;Romance
Crying Out Love in the Center of the World, (2004),"$74,849,073","$74,849,073",,2 hr 18 min,,Drama;Romance
Love Hurts, (2025),,,,,,Action;Comedy
Love in the Big City, (2024),"$6,370,147","$6,370,147",,1 hr 58 min,,Comedy;Drama;Romance
A Man in Love, (1987),"$949,451",,,2 hr 5 min,,Drama;Romance
Spicy Hot in Love, (2016),"$2,385,191","$2,385,191",,1 hr 38 min,,Romance
Love in a Puff, (2010),"$857,176","$857,176",,1 hr 44 min,,Comedy;Drama;Romance
"Five and a Half Love Stories in an Apartment in Vilnius, Lithuania", (2023),"$19,260","$19,260",,1 hr 52 min,,Drama;Romance
Love in Another Language, (2009),"$775,930","$775,930",,1 hr 38 min,,Drama
Love in Disguise, (2010),"$8,665,577","$8,665,577",,1 hr 38 min,,Comedy;Romance
Agnyaathavaasi: Prince in Exile, (2018),"$182,751","$182,751",,2 hr 38 min,,Action;Drama
Sidonie in Japan, (2023),"$1,439,785","$1,439,785",,1 hr 35 min,,Drama;Romance
Love in Magic, (2005),"$6,830,664","$6,830,664",,1 hr 46 min,,Comedy;Romance
Love in Space, (2011),"$34,787","$323,699",,1 hr 40 min,PG,Comedy;Romance
Love in the Afternoon, (1957),$718,,,2 hr 10 min,,Comedy;Crime;Drama;Romance
Love in the Buff, (2012),"$256,451","$3,788,930",,1 hr 52 min,,Comedy;Drama;Romance
In the Mood for Love, (2000),"$2,738,980","$12,309,797",,1 hr 38 min,PG,Drama;Romance
Love in Thoughts, (2004),"$1,192,335","$1,192,335",,1 hr 29 min,,Drama;Romance
Amores Perros, (2000),"$5,408,467","$15,500,000",,2 hr 34 min,R,Drama;Thriller
Marriage is a Crazy Thing, (2002),"$6,558,851","$6,558,851",,1 hr 43 min,,Drama;Romance
A Woman Is a Woman, (1961),"$100,665",$826,,1 hr 25 min,,Comedy;Drama;Romance
Love Is a Many-Splendored Thing, (1955),"$29,341","$29,341",,1 hr 42 min,,Biography;Drama;Romance;War
Love Is Strange, (2014),"$2,262,223","$795,165",,1 hr 34 min,R,Drama;Romance
Love Is All There Is, (1996),"$61,875",,,1 hr 45 min,R,Comedy;Romance
Love Is All You Need, (2012),"$1,631,709","$15,090,434",,1 hr 56 min,R,Comedy;Drama;Romance
Mejor que nunca, (2008),"$686,390","$686,390",,1 hr 31 min,,Comedy
Love Is Cinta, (2007),"$198,514","$198,514",,2 hr 7 min,,Drama;Fantasy;Romance
Love Is Colder Than Death, (1969),"$8,144",,,1 hr 28 min,,Comedy;Crime
Love Is Elsewhere, (2008),"$360,414","$360,414",,1 hr 38 min,,Romance
Love & Air Sex, (2013),"$6,047",,,1 hr 31 min,,Comedy;Romance
Love Is My Profession, (1958),"$49,454","$49,454",,2 hr 2 min,,Crime;Drama;Romance
Love is Not Blind, (2011),"$279,822","$279,822",,1 hr 50 min,,Comedy;Drama;Romance
Wonderful Radio, (2012),"$5,857,353","$5,857,353",,2 hr,,Drama
Freeheld, (2015),"$546,201","$901,136",,1 hr 43 min,PG-13,Biography;Drama;Romance
Love Is the Drug, (2006),,,,1 hr 36 min,R,Drama
Love Is the Only Answer, (2011),"$987,867","$987,867",,1 hr 34 min,,Comedy;Romance
Love Island, (2014),"$2,110","$2,110",,1 hr 26 min,,Comedy;Romance
It Felt Like Love, (2013),"$33,817",,,1 hr 22 min,,Drama
Love Jones, (1997),"$12,479,335","$303,414",,1 hr 49 min,R,Comedy;Drama;Romance
Love Letter, (1995),"$7,854,754","$7,854,754",,1 hr 57 min,PG,Drama;Romance
Kaguya-sama: Love is War, (2019),,,,24 min,,Animation;Comedy;Romance;Thriller
To Live and Die in L.A., (1985),"$17,307,019",,,1 hr 56 min,,Action;Crime;Drama;Thriller
Love Letters, (1983),"$5,269,990",,,1 hr 28 min,,Drama;Romance
Love Likes Coincidences, (2011),"$13,585,314","$13,585,314",,1 hr 58 min,,Drama;Romance
Long Live Love!, (2023),"$60,726","$60,726",,2 hr 15 min,,Comedy;Drama;Romance
Love Live! The School Idol Movie, (2015),"$115,840","$21,953,206",,1 hr 39 min,,Animation;Comedy;Drama;Music;Musical
Love Lives Here, (2019),"$192,989","$192,989",,1 hr 34 min,,Drama
Love Liza, (2002),"$213,137","$10,289",,1 hr 30 min,R,Comedy;Drama
"Love, Wedding, Marriage", (2011),"$1,926","$513,897",,1 hr 30 min,PG-13,Comedy;Romance
Love Matters, (2009),"$1,982,695","$1,982,695",,1 hr 53 min,,Comedy;Drama
The Color of Time, (2012),$199,$199,,1 hr 13 min,R,Biography;Drama;Romance
Love Me or Leave Me, (1955),$193,,,2 hr 2 min,,Biography;Drama;Music;Romance
Love Me If You Dare, (2003),"$553,504","$8,050,697",,1 hr 33 min,R,Comedy;Drama;Romance
Elvis Has Left the Building, (2004),"$152,547","$152,547",,1 hr 30 min,PG-13,Comedy
Love Me Tonight, (1932),,,,1 hr 44 min,,Comedy;Musical;Romance
Love Me, (2024),"$3,222","$3,222",,1 hr 32 min,R,Drama;Sci-Fi
"Love Me, Love Me Not", (2020),"$6,494,241","$6,494,241",,2 hr 4 min,,Drama;Romance
"Love Me, Love My Money", (2001),"$607,104","$607,104",,1 hr 39 min,,Comedy;Romance
Love Meetings, (1964),"$2,248","$2,248",,1 hr 32 min,,Documentary
Auron Mein Kahan Dum Tha, (2024),"$144,378","$144,378",,2 hr 30 min,,Action;Crime;Drama;Romance
Love Me Love My Dog, (2015),"$3,740,000","$3,740,000",,,,
Love My Life, (2006),"$8,832","$8,832",,1 hr 36 min,,Drama
Love N' Dancing, (2009),"$47,812","$26,036",,1 hr 31 min,PG-13,Drama;Romance
Next Time We Love, (1936),,,,1 hr 27 min,,Drama;Romance
Love Never Dies, (2012),"$6,308","$6,308",,2 hr 1 min,,Drama;Music;Musical;Romance
Love O2O, (2016),"$39,969,537","$39,969,537",,1 hr 43 min,,Drama;Romance
Love Object, (2003),"$6,028",,,1 hr 31 min,R,Drama;Horror;Romance;Thriller
"The Relation of Face, Mind and Love", (2009),"$336,919","$336,919",,1 hr 47 min,,Romance
First of May, (2015),"$728,363","$728,363",,1 hr 50 min,,Drama
Love Off the Cuff, (2017),"$25,959,989","$25,959,989",,2 hr 1 min,,Comedy;Drama;Romance
Love on a Weekend, (2009),"$30,615","$30,615",,1 hr 30 min,,Drama
Krystal, (2017),"$37,516",,,1 hr 30 min,R,Comedy;Drama
On the Line, (2022),"$112,081","$112,081",,1 hr 44 min,R,Thriller
Love on the Cloud, (2014),"$271,734","$45,114,826",,2 hr 15 min,,Comedy
Love on the Run, (1979),$509,,,1 hr 34 min,,Comedy;Drama;Romance
This Is Spinal Tap, (1984),"$4,736,202",,,1 hr 22 min,,Comedy;Music
Kills On Wheels, (2016),"$15,898","$27,375",,1 hr 43 min,,Action;Comedy;Drama
Love Over Distance, (2017),"$1,836,193","$1,836,193",,1 hr 38 min,,Comedy;Romance
Love Phobia, (2006),"$2,233,274","$2,233,274",,1 hr 57 min,,Comedy;Drama;Romance
Love Potion No. 9, (1992),"$754,935",,,1 hr 32 min,PG-13,Comedy;Fantasy;Romance
Love Ranch, (2010),"$137,885","$8,264","$25,000,000",1 hr 57 min,R,Biography;Comedy;Drama;Romance;Sport
Love Reset, (2023),"$18,425,590","$18,425,590",,1 hr 59 min,,Comedy;Romance
Love Without Rules, (2016),"$166,858","$166,858",,,,
Love Serenade, (1996),"$604,523",,,1 hr 41 min,R,Comedy;Crime;Drama;Romance
Ammahit phitsawat, (2006),"$271,814","$271,814",,1 hr 45 min,,Crime;Thriller
Love Sick, (2006),"$99,358","$99,358",,1 hr 26 min,,Drama
"Semen, a Love Sample", (2005),"$2,511,582","$2,511,582",,1 hr 29 min,,Comedy;Romance
Begin Again, (2013),"$16,170,632","$89,368,249",,1 hr 44 min,R,Comedy;Drama;Music;Romance
Love Songs, (2007),"$104,567","$2,891,745",,1 hr 31 min,,Drama;Musical;Romance
Love Stinks, (1999),"$2,924,635",,,1 hr 34 min,R,Comedy
Mohabbatein, (2000),"$1,070,000","$3,209,351",,3 hr 36 min,,Drama;Musical;Romance
Love Story, (1970),"$106,550,690",,,1 hr 40 min,PG,Drama;Romance
Love Story 2050, (2008),"$4,434,151","$4,434,151",,3 hr,,Action;Adventure;Drama;Musical;Romance;Sci-Fi
Love Streams, (1984),"$8,412","$8,412",,2 hr 21 min,,Drama
Love Strikes!, (2011),"$27,707,149","$27,707,149",,1 hr 58 min,,Comedy;Romance
The Wings of the Dove, (1997),"$13,692,848",,,1 hr 42 min,R,Drama;Romance
Love Talk, (2005),"$307,357","$307,357",,,,Comedy
Love You Like That, (2021),"$54,349","$54,349",,1 hr 44 min,,Comedy;Romance
That's My Boy, (2012),"$36,931,089","$20,788,004","$70,000,000",1 hr 56 min,R,Comedy;Drama
Love the Beast, (2009),"$511,064","$511,064",,1 hr 32 min,R,Documentary;Sport
Love the Coopers, (2015),"$26,302,731","$16,124,181","$17,000,000",1 hr 47 min,PG-13,Comedy;Fantasy;Romance
Love the Hard Way, (2001),"$44,391","$66,959",,1 hr 44 min,R,Crime;Drama;Romance
Love Thy Nature, (2014),"$41,149","$11,798",,1 hr 16 min,,Documentary
Love Today, (2022),"$158,787","$158,787",,2 hr 34 min,,Comedy;Drama;Romance
Toy Love, (2002),"$10,960","$10,960",,1 hr 28 min,,Comedy;Drama;Romance
Love U... Mr. Kalakaar!, (2011),"$48,557","$435,274",,2 hr 32 min,,Drama;Romance
Under the Sun, (1998),"$316,020",,,2 hr 10 min,,Drama;Romance
Love Undercover 2: Love Mission, (2003),"$2,777,624","$2,777,624",,1 hr 40 min,,Comedy
Love Will Tear Us Apart, (2021),"$45,060,290","$45,060,290",,1 hr 45 min,,Romance
Sea of Love, (1989),"$58,571,513","$52,308,000",,1 hr 53 min,,Crime;Drama;Mystery;Romance;Thriller
Love You Forever, (2019),"$60,670,799","$60,670,799",,1 hr 55 min,,Drama;Fantasy;Romance
"I Love You, I Love You", (1968),"$71,717","$8,676",,1 hr 34 min,,Drama;Sci-Fi
Cruel Intentions, (1999),"$38,773,785","$37,573,641","$10,500,000",1 hr 37 min,R,Drama;Romance
Will You Still Love Me Tomorrow?, (2013),"$6,694","$86,352",,1 hr 44 min,,Comedy;Drama;Romance
I Love You to Death, (1990),"$16,186,793",,,1 hr 37 min,,Comedy;Crime
Love! Valour! Compassion!, (1997),"$2,977,807",,,1 hr 48 min,R,Comedy;Drama;Romance
Love's Abiding Joy, (2006),"$252,726",,"$3,000,000",1 hr 27 min,PG,Drama;Family;Western
Love's Brother, (2004),"$676,242","$676,242",,1 hr 43 min,,Comedy;Drama;Romance
Love Live! Sunshine!! Hakodate Unit Carnival, (2018),"$1,772","$1,772",,,,Music
Journey to the Christmas Star, (2012),"$7,419,431","$7,419,431",,1 hr 20 min,G,Adventure;Family;Fantasy
Enduring Love, (2004),"$358,362","$1,517,287",,1 hr 40 min,R,Drama;Mystery;Romance;Thriller
Love by Mistake, (2004),"$30,714","$30,714",,1 hr 34 min,,Drama
Love's Labour's Lost, (2000),"$299,792",,"$13,000,000",1 hr 33 min,PG,Comedy;Musical;Romance
Distant Journey, (1949),,,,1 hr 48 min,,Drama;Thriller;War
"Diana Ross: Her Life, Love and Legacy", (2019),"$160,968",,,2 hr 40 min,,
Dragon Eye Congee: A Dream of Love, (2005),"$1,938","$1,938",,1 hr 40 min,,Drama;Music;Romance
"Love, Bitter", (2009),"$778,966","$778,966",,1 hr 46 min,,Crime;Drama
