Release_Date,Name,production_budget,domestic_gross,worldwide_gross,foreign_gross,languages
2005,white noise,10000000.0,56094360.0,92094360.0,36000000.0,
1986,the color of money,10000000.0,52293000.0,,,
2015,insidious chapter 3,10000000.0,52218558.0,120453155.0,68234597.0,
1992,the mighty ducks,10000000.0,50752337.0,,,
2017,lady bird,10000000.0,48958273.0,78610769.0,29652496.0,
2009,precious (based on the novel push by sapphire),10000000.0,47566524.0,68722848.0,21156324.0,
2012,the best exotic marigold hotel,10000000.0,46383639.0,134639780.0,88256141.0,
2018,hereditary,10000000.0,44069456.0,70133905.0,26064449.0,
2018,"love, simon",10000000.0,40826341.0,65520633.0,24694292.0,
1989,bill & ted's excellent adventure,10000000.0,40485039.0,,,
1962,the longest day,10000000.0,39100000.0,50100000.0,11000000.0,
1996,happy gilmore,10000000.0,38623460.0,41004412.0,2380952.0,
2017,jigsaw,10000000.0,38052832.0,102445196.0,64392364.0,
2001,jeepers creepers,10000000.0,37904175.0,58939035.0,21034860.0,
1985,st. elmoâs fire,10000000.0,37800000.0,,,
1968,oliver!,10000000.0,37402877.0,,,
2001,recess: school's out,10000000.0,36696761.0,44451470.0,7754709.0,
1985,mad max beyond thunderdome,10000000.0,36230219.0,,,
1977,peteâs dragon,10000000.0,36000000.0,,,
2016,the boy,10000000.0,35819556.0,68220952.0,32401396.0,
1985,commando,10000000.0,35073978.0,,,
2017,"everything, everything",10000000.0,34121140.0,61603136.0,27481996.0,
2010,devil,10000000.0,33679655.0,63354114.0,29674459.0,
2002,friday after next,10000000.0,33253609.0,33526835.0,273226.0,
2015,the second best exotic marigold hotel,10000000.0,33078266.0,90384306.0,57306040.0,
1985,the last dragon,10000000.0,33000000.0,,,
2017,how to be a latin lover,10000000.0,32149404.0,62556228.0,30406824.0,
1992,the lawnmower man,10000000.0,32100816.0,,,
2008,nick and norah's infinite playlist,10000000.0,31487293.0,33886017.0,2398724.0,
2003,calendar girls,10000000.0,31011616.0,93074616.0,62063000.0,
1999,dogma,10000000.0,30651422.0,43948865.0,13297443.0,
2018,slender man,10000000.0,30564825.0,51723644.0,21158819.0,
2002,the banger sisters,10000000.0,30306281.0,38067218.0,7760937.0,
2000,snatch,10000000.0,30093107.0,83593107.0,53500000.0,
1989,road house,10000000.0,30050028.0,,,
2018,teen titans go! to the movies,10000000.0,29790236.0,51620593.0,21830357.0,
2016,when the bough breaks,10000000.0,29747603.0,30768449.0,1020846.0,
1983,twilight zone: the movie,10000000.0,29500000.0,,,
1994,a low down dirty shame,10000000.0,29317886.0,,,
2013,one direction: this is us,10000000.0,28873374.0,68541786.0,39668412.0,
2002,swimfan,10000000.0,28564995.0,34084228.0,5519233.0,
2006,employee of the month,10000000.0,28444855.0,38364855.0,9920000.0,
2015,sinister 2,10000000.0,27740955.0,54104225.0,26363270.0,
2016,the forest,10000000.0,26594261.0,40749230.0,14154969.0,
2009,the fourth kind,10000000.0,26218170.0,49486874.0,23268704.0,
1983,the outsiders,10000000.0,25697647.0,,,
1998,can't hardly wait,10000000.0,25358996.0,,,
2012,sparkle,10000000.0,24397469.0,24660323.0,262854.0,
2016,kevin hart: what now?,10000000.0,23591043.0,,,
2013,mud,10000000.0,21590086.0,31556959.0,9966873.0,
2010,skyline,10000000.0,21416355.0,68264973.0,46848618.0,
2017,the disaster artist,10000000.0,21120616.0,28717667.0,7597051.0,
2016,blair witch,10000000.0,20777061.0,38985577.0,18208516.0,
1983,the dead zone,10000000.0,20766000.0,,,
2001,valentine,10000000.0,20384136.0,,,
2006,a prairie home companion,10000000.0,20342852.0,26716191.0,6373339.0,
2007,reno 911!: miami,10000000.0,20342161.0,21851362.0,1509201.0,
1998,jane austen's mafia,10000000.0,19843795.0,30143795.0,10300000.0,
2015,paranormal activity: the ghost dimension,10000000.0,18297124.0,77959374.0,59662250.0,
1994,sugar hill,10000000.0,18272447.0,18423914.0,151467.0,
2008,kit kittredge: an american girl,10000000.0,17657973.0,,,
1985,invasion u.s.a.,10000000.0,17536256.0,,,
2005,roll bounce,10000000.0,17380866.0,17433072.0,52206.0,
1998,rushmore,10000000.0,17105219.0,19080435.0,1975216.0,
1990,tremors,10000000.0,16667084.0,,,
2005,the perfect man,10000000.0,16535005.0,19535005.0,3000000.0,
1990,mo' better blues,10000000.0,16153000.0,,,
2002,kung pow: enter the fist,10000000.0,16033556.0,17033556.0,1000000.0,
2016,the birth of a nation,10000000.0,15861566.0,16891011.0,1029445.0,
2003,wrong turn,10000000.0,15417771.0,28649556.0,13231785.0,
1980,the long riders,10000000.0,15198912.0,,,
1999,the corruptor,10000000.0,15164492.0,,,
2009,"the goods: live hard, sell hard",10000000.0,15122676.0,15297318.0,174642.0,
2011,my week with marilyn,10000000.0,14597405.0,34240572.0,19643167.0,
2014,big eyes,10000000.0,14482031.0,27317872.0,12835841.0,
2005,broken flowers,10000000.0,13744960.0,40744960.0,27000000.0,
2002,hey arnold! the movie,10000000.0,13684949.0,,,
2005,the matador,10000000.0,12589255.0,17300838.0,4711583.0,
1997,love jones,10000000.0,12554569.0,,,
2000,the gift,10000000.0,12008642.0,44567606.0,32558964.0,
2006,end of the spear,10000000.0,11748661.0,11924041.0,175380.0,
2001,get over it,10000000.0,11560259.0,19860259.0,8300000.0,
2000,the legend of drunken master,10000000.0,11546543.0,,,
1999,office space,10000000.0,10827813.0,12179708.0,1351895.0,
1999,drop dead gorgeous,10000000.0,10571408.0,,,
2019,the best of enemies,10000000.0,10205616.0,,,
1998,the spanish prisoner,10000000.0,10162034.0,13835130.0,3673096.0,
1999,le violon rouge,10000000.0,10019109.0,,,
1998,very bad things,10000000.0,9949470.0,21094974.0,11145504.0,
2004,sleepover,10000000.0,9408183.0,,,
2013,movie 43,10000000.0,8840453.0,31164747.0,22324294.0,
2018,can you ever forgive me?,10000000.0,8803865.0,11752387.0,2948522.0,
1984,body double,10000000.0,8801940.0,,,
2010,macgruber,10000000.0,8525600.0,8629895.0,104295.0,
2003,dirty pretty things,10000000.0,8112414.0,14156753.0,6044339.0,
2014,bad words,10000000.0,7779614.0,7843145.0,63531.0,
2015,while we're young,10000000.0,7582065.0,17503828.0,9921763.0,
2008,over her dead body,10000000.0,7570127.0,21596074.0,14025947.0,
2001,bones,10000000.0,7316658.0,8378853.0,1062195.0,
2012,seeking a friend for the end of the world,10000000.0,7078738.0,11766959.0,4688221.0,
2006,turistas,10000000.0,7027762.0,14321070.0,7293308.0,
2016,shut in,10000000.0,6900335.0,11360665.0,4460330.0,
2011,cedar rapids,10000000.0,6861102.0,7862131.0,1001029.0,
2012,the collection,10000000.0,6810754.0,8890094.0,2079340.0,
1998,american history x,10000000.0,6719864.0,,,
2004,teacher's pet: the movie,10000000.0,6491969.0,,,
1999,the straight story,10000000.0,6197866.0,,,
2002,deuces wild,10000000.0,6044618.0,6244618.0,200000.0,
2008,"run, fatboy, run",10000000.0,6003262.0,33512260.0,27508998.0,
1981,heartbeeps,10000000.0,6000000.0,,,
2015,danny collins,10000000.0,5637066.0,8465845.0,2828779.0,
2007,rescue dawn,10000000.0,5490423.0,7037886.0,1547463.0,
2000,black and white,10000000.0,5241315.0,,,
2010,io sono lâamore,10000000.0,5005465.0,15121528.0,10116063.0,
2001,on the line,10000000.0,4365455.0,4690802.0,325347.0,
2018,gotti,10000000.0,4286367.0,6089100.0,1802733.0,
2012,"jeff, who lives at home",10000000.0,4269426.0,4708127.0,438701.0,
2016,denial,10000000.0,4073448.0,9263940.0,5190492.0,
2016,the man who knew infinity,10000000.0,3877922.0,12382122.0,8504200.0,
2016,max steel,10000000.0,3818664.0,4563080.0,744416.0,
2016,everybody wants some,10000000.0,3400278.0,5437126.0,2036848.0,
1996,crash,10000000.0,3357324.0,,,
2012,atlas shrugged: part ii,10000000.0,3336053.0,,,
1994,romeo is bleeding,10000000.0,3275585.0,,,
1999,the limey,10000000.0,3193102.0,6030047.0,2836945.0,
2014,rosewater,10000000.0,3128941.0,3185717.0,56776.0,
2000,the house of mirth,10000000.0,3041803.0,5149131.0,2107328.0,
1987,malone,10000000.0,3000000.0,,,
2006,peaceful warrior,10000000.0,2893666.0,3260179.0,366513.0,
2011,bucky larson: born to be a star,10000000.0,2529395.0,,,
2000,bamboozled,10000000.0,2185266.0,2373937.0,188671.0,
1981,sphinx,10000000.0,2000000.0,11400000.0,9400000.0,
2013,the iceman,10000000.0,1930282.0,3623609.0,1693327.0,
2015,testament of youth,10000000.0,1822250.0,6646669.0,4824419.0,
2017,free fire,10000000.0,1799322.0,3793739.0,1994417.0,
2011,a better life,10000000.0,1759252.0,1884251.0,124999.0,
2003,spider,10000000.0,1641788.0,,,
2000,gun shy,10000000.0,1638202.0,,,
2002,nicholas nickleby,10000000.0,1562800.0,,,
2010,the joneses,10000000.0,1475746.0,3541565.0,2065819.0,
2006,krrish,10000000.0,1430721.0,32430721.0,31000000.0,
2012,killer joe,10000000.0,1291645.0,4659110.0,3367465.0,
2017,churchill,10000000.0,1279681.0,7582196.0,6302515.0,
2000,cecil b. demented,10000000.0,1276984.0,1953882.0,676898.0,
2014,50 to 1,10000000.0,1069454.0,,,
2003,owning mahowny,10000000.0,1011054.0,,,
2007,the ten commandments,10000000.0,952820.0,1051907.0,99087.0,
2007,the brothers solomon,10000000.0,900926.0,,,
2008,my blueberry nights,10000000.0,866778.0,22198996.0,21332218.0,
1999,illuminata,10000000.0,836641.0,,,
2012,coriolanus,10000000.0,749641.0,2179623.0,1429982.0,
2013,parkland,10000000.0,641439.0,1616353.0,974914.0,
2002,swept away,10000000.0,598645.0,,,
2008,"war, inc.",10000000.0,580862.0,1299855.0,718993.0,
2004,shaolin soccer,10000000.0,488872.0,42776032.0,42287160.0,
2004,the brown bunny,10000000.0,366301.0,630427.0,264126.0,
2007,king of california,10000000.0,268461.0,1165102.0,896641.0,
1997,rien ne va plus,10000000.0,245359.0,5045359.0,4800000.0,
1998,la femme de chambre du titanic,10000000.0,244465.0,,,
2004,imaginary heroes,10000000.0,228524.0,290875.0,62351.0,
2001,high heels and low lifes,10000000.0,226792.0,,,
2009,world's greatest dad,10000000.0,221805.0,295750.0,73945.0,
2013,"cinco de mayo, la batalla",10000000.0,173472.0,,,
2010,welcome to the rileys,10000000.0,152857.0,355919.0,203062.0,
2016,kicks,10000000.0,150191.0,,,
2009,free style,10000000.0,141108.0,721108.0,580000.0,
2012,high school,10000000.0,139034.0,248133.0,109099.0,
2007,severance,10000000.0,137221.0,5950002.0,5812781.0,
2006,edmond,10000000.0,131719.0,241719.0,110000.0,
2010,joheunnom nabbeunnom isanghannom,10000000.0,128486.0,42226657.0,42098171.0,
1994,police academy 7: mission to moscow,10000000.0,126247.0,,,
2010,blood done sign my name,10000000.0,109383.0,,,
2010,the good guy,10000000.0,100688.0,106460.0,5772.0,
2009,motherhood,10000000.0,93388.0,723388.0,630000.0,
2004,eulogy,10000000.0,70527.0,,,
2014,elsa & fred,10000000.0,67657.0,197901.0,130244.0,
1998,an alan smithee film: burn hollywood burn,10000000.0,45779.0,,,
2009,the open road,10000000.0,19716.0,,,
2015,strangerland,10000000.0,17472.0,161097.0,143625.0,
2015,hross i oss,10000000.0,11894.0,,,
2009,janky promoters,10000000.0,9069.0,,,
2007,blonde ambition,10000000.0,6422.0,1537479.0,1531057.0,
2010,the oxford murders,10000000.0,4803.0,17704131.0,17699328.0,
2014,barbecue,10000000.0,388.0,247565.0,247177.0,
2010,the reef,10000000.0,,15037867.0,,
2008,white noise 2: the light,10000000.0,,8243567.0,,
2015,american heist,10000000.0,,2341218.0,,
2010,it's a wonderful afterlife,10000000.0,,1642939.0,,
2011,you got served: beat the world,10000000.0,,1230542.0,,
2009,fifty dead men walking,10000000.0,,997921.0,,
2014,plastic,10000000.0,,575371.0,,
2015,jungle shuffle,10000000.0,,360898.0,,
2009,adam resurrected,10000000.0,,90909.0,,
2009,the devil's tomb,10000000.0,,0.0,,
2009,good intentions,10000000.0,,0.0,,
2007,partition,10000000.0,,0.0,,
2012,detention,10000000.0,,0.0,,
2014,nurse 3d,10000000.0,,0.0,,
2015,into the grizzly maze,10000000.0,,0.0,,
2017,friend request,9900000.0,3759078.0,11310835.0,7551757.0,
2010,gunless,9900000.0,458054.0,,,
2009,adventureland,9800000.0,16044025.0,17553055.0,1509030.0,
2012,amour,9700000.0,6738954.0,36787044.0,30048090.0,
2006,the lost city,9600000.0,2484186.0,5256839.0,2772653.0,
2000,next friday,9500000.0,57176582.0,59675307.0,2498725.0,
1967,you only live twice,9500000.0,43100000.0,111600000.0,68500000.0,
1988,poltergeist iii,9500000.0,14114000.0,,,
2016,dangal,9500000.0,12391761.0,294654618.0,282262857.0,
2010,the runaways,9500000.0,3573673.0,5278632.0,1704959.0,
2009,gentlemen broncos,9500000.0,115155.0,119955.0,4800.0,
2013,re-kill,9500000.0,,0.0,,
1963,it's a mad mad mad mad world,9400000.0,46300000.0,60000000.0,13700000.0,
2006,volver,9400000.0,12899867.0,87226613.0,74326746.0,
2011,melancholia,9400000.0,3030848.0,21817298.0,18786450.0,
1981,heavy metal,9300000.0,19571091.0,,,
2012,jab tak hai jaan,9200000.0,3047539.0,5806666.0,2759127.0,
1995,richard iii,9200000.0,2684904.0,4199334.0,1514430.0,
2010,kites,9200000.0,1685269.0,17155193.0,15469924.0,
2011,red dog,9100000.0,,20927794.0,,
2010,mine vaganti,9100000.0,,18872126.0,,
2003,the texas chainsaw massacre,9000000.0,80571655.0,107967319.0,27395664.0,
1971,fiddler on the roof,9000000.0,80500000.0,,,
2014,the purge: anarchy,9000000.0,71562550.0,111534881.0,39972331.0,
1965,thunderball,9000000.0,63600000.0,141200000.0,77600000.0,
2008,the strangers,9000000.0,52597610.0,83051676.0,30454066.0,
1996,set it off,9000000.0,36049108.0,,,
2016,ouija: origin of evil,9000000.0,35144505.0,81831866.0,46687361.0,
1999,the best man,9000000.0,34102780.0,34572780.0,470000.0,
1988,child's play,9000000.0,33244684.0,44196684.0,10952000.0,
2019,happy death day 2u,9000000.0,28051045.0,64179495.0,36128450.0,
2007,sicko,9000000.0,24538513.0,36535837.0,11997324.0,
2015,black or white,9000000.0,21571189.0,21971021.0,399832.0,
2000,down to you,9000000.0,20035310.0,,,
2004,harold & kumar go to white castle,9000000.0,18225165.0,,,
2000,the contender,9000000.0,17804273.0,,,
2000,boiler room,9000000.0,16963963.0,28773637.0,11809674.0,
2006,black christmas,9000000.0,16235738.0,,,
2016,the edge of seventeen,9000000.0,14431633.0,19096003.0,4664370.0,
2016,jackie,9000000.0,13960394.0,36588512.0,22628118.0,
1984,the ice pirates,9000000.0,13075390.0,,,
2004,breakin' all the rules,9000000.0,12232382.0,12512317.0,279935.0,
2011,glee: the 3d concert movie,9000000.0,11862398.0,17462398.0,5600000.0,
1989,henry v,9000000.0,10161099.0,10176701.0,15602.0,
2016,loving,9000000.0,7710234.0,12898064.0,5187830.0,
2007,the savages,9000000.0,6623082.0,10642023.0,4018941.0,
2003,chasing papi,9000000.0,6126237.0,12657377.0,6531140.0,
2000,the way of the gun,9000000.0,6047856.0,13061935.0,7014079.0,
2019,the sun is also a star,9000000.0,4950029.0,5434029.0,484000.0,
2008,hamlet 2,9000000.0,4886216.0,4934104.0,47888.0,
2002,igby goes down,9000000.0,4777465.0,,,
1994,pcu,9000000.0,4333569.0,,,
2007,the ultimate gift,9000000.0,3438735.0,,,
2000,beautiful,9000000.0,3134509.0,,,
2007,gracie,9000000.0,2956339.0,3922043.0,965704.0,
2013,the sapphires,9000000.0,2450867.0,20395040.0,17944173.0,
2016,greater,9000000.0,2000093.0,,,
2018,destroyer,9000000.0,1533324.0,3681096.0,2147772.0,
2006,trust the man,9000000.0,1530535.0,2548378.0,1017843.0,
2005,undiscovered,9000000.0,1069318.0,,,
1998,velvet goldmine,9000000.0,1053788.0,4313644.0,3259856.0,
2010,princess kaiulani,9000000.0,883887.0,,,
2003,the legend of suriyothai,9000000.0,454255.0,,,
1991,due occhi diabolici,9000000.0,349618.0,,,
2016,dheepan,9000000.0,248795.0,7704357.0,7455562.0,
2010,la fille du rer,9000000.0,208163.0,,,
2002,all or nothing,9000000.0,184255.0,,,
2010,red riding: the year of our lord 1974,9000000.0,148826.0,,,
2009,flammen og citronen,9000000.0,148089.0,1635241.0,1487152.0,
2010,leaves of grass,9000000.0,70066.0,85527.0,15461.0,
2006,opal dream,9000000.0,14443.0,,,
2015,skin trade,9000000.0,1242.0,,,
2014,beneath hill 60,9000000.0,,3440939.0,,
2015,veronika decides to die,9000000.0,,2243.0,,
1968,barbarella,9000000.0,,0.0,,
2013,a haunting in connecticut 2: the ghosts of georgia,9000000.0,,0.0,,
2012,polisse,8900000.0,176988.0,22744132.0,22567144.0,
2015,heist,8900000.0,50136.0,3324131.0,3273995.0,
2011,ultramarines,8900000.0,,0.0,,
1986,crocodile dundee,8800000.0,174803506.0,328203506.0,153400000.0,
2004,the i inside,8800000.0,,0.0,,
2007,awake,8600000.0,14373825.0,32968648.0,18594823.0,
2016,manchester by the sea,8500000.0,47695371.0,77733867.0,30038496.0,
2009,crazy heart,8500000.0,39471742.0,47417251.0,7945509.0,
2008,star wars: the clone wars,8500000.0,35161554.0,68695443.0,33533889.0,
2015,the duff,8500000.0,34030343.0,43528634.0,9498291.0,
2014,nightcrawler,8500000.0,32381218.0,50334418.0,17953200.0,
1987,the lost boys,8500000.0,32222567.0,,,
2019,dragon ball super: broly,8500000.0,30376755.0,122747755.0,92371000.0,
1979,the rose,8500000.0,29200000.0,,,
2013,baggage claim,8500000.0,21569509.0,22885836.0,1316327.0,
2016,middle school: the worst years of my life,8500000.0,20007149.0,23311293.0,3304144.0,
1991,haakon haakonsen,8500000.0,15024232.0,,,
1999,election,8500000.0,14943582.0,17202854.0,2259272.0,
2007,the namesake,8500000.0,13610521.0,20288774.0,6678253.0,
2013,all is lost,8500000.0,6263670.0,10386814.0,4123144.0,
2004,club dread,8500000.0,5001655.0,7573551.0,2571896.0,
2009,bright star,8500000.0,4444637.0,17220091.0,12775454.0,
2001,glitter,8500000.0,4273372.0,,,
2014,the rover,8500000.0,1109199.0,3180252.0,2071053.0,
2004,silmido,8500000.0,298347.0,30298347.0,30000000.0,
2008,repo! the genetic opera,8500000.0,140244.0,198883.0,58639.0,
2017,posledniy bogatyr,8500000.0,,30700192.0,,
2016,a.c.o.r.n.s.: operation crackdown,8500000.0,,1353287.0,,
2010,my name is khan,8470000.0,4046336.0,42355526.0,38309190.0,
2007,namastey london,8400000.0,1207007.0,6831069.0,5624062.0,
2013,yeh jawaani hai deewani,8300000.0,3827466.0,50827466.0,47000000.0,
1999,limbo,8300000.0,2160710.0,2598224.0,437514.0,
2007,the wind that shakes the barley,8300000.0,1829142.0,25670174.0,23841032.0,
2010,the city of your final destination,8300000.0,493296.0,1353296.0,860000.0,
2006,kurtlar vadisi - irak,8300000.0,,24906717.0,,
1951,quo vadis?,8250000.0,30000000.0,30028513.0,28513.0,
1965,the sound of music,8200000.0,163214286.0,286214286.0,123000000.0,
1984,footloose,8200000.0,80000000.0,,,
1994,pulp fiction,8000000.0,107928762.0,212928762.0,105000000.0,
1984,the karate kid,8000000.0,90815558.0,,,
1979,the muppet movie,8000000.0,76657000.0,,,
1984,splash,8000000.0,62599495.0,,,
2006,little miss sunshine,8000000.0,59891098.0,100642353.0,40751255.0,
2010,easy a,8000000.0,58401464.0,76200721.0,17799257.0,
1986,stand by me,8000000.0,52287414.0,,,
2003,28 days laterâ¦,8000000.0,45064915.0,82955633.0,37890718.0,
